,Match_Date,Team,Player,DOB,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,Prog_Passes,Succ_Dribbles,Att_Dribbles,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Club
19238,9/11/2022,Monza,Pablo Marí,1993-08-27,CB,90,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,43,47,91.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19239,9/11/2022,Monza,Marlon,1995-09-10,CB,90,0,0,0,0,0,0,0,0,44,3,0,1,0,0,0,0,0,32,35,91.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19240,9/11/2022,Monza,Michele Di Gregorio,1997-06-17,GK,90,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,18,41,43.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19241,9/11/2022,Sassuolo,Andrea Pinamonti,1999-01-30,FW,80,0,0,0,0,2,0,0,0,22,0,0,1,0.2,0.2,0,2,0,8,13,61.5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19242,9/11/2022,Sassuolo,Riccardo Marchizza,1997-10-14,CB,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19243,9/11/2022,Sassuolo,Giorgos Kyriakopoulos,1995-07-09,LW,45,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,12,19,63.2,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19244,9/11/2022,Sassuolo,Kaan Ayhan,1994-01-16,CB,45,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,4,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19245,9/11/2022,Sassuolo,Armand Lauriente,1998-03-04,RW,67,0,1,0,0,2,1,0,0,26,0,0,1,0.1,0.1,0.4,2,1,11,19,57.9,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19246,9/11/2022,Sassuolo,Kristian Thorstvedt,1998-09-18,"FW,LM",23,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,8,75,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19247,9/11/2022,Sassuolo,Matheus Henrique,1997-04-03,"LM,CM",89,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,3,0,11,17,64.7,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
19248,9/11/2022,Sassuolo,Agustín Álvarez Martínez,2001-01-29,CM,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19249,9/11/2022,Sassuolo,Maxime Lopez,1997-03-04,CM,90,0,0,0,0,0,0,1,0,55,2,1,0,0,0,0,1,1,37,48,77.1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19250,9/11/2022,Sassuolo,Davide Frattesi,1998-12-08,RM,67,1,0,0,0,1,1,0,0,22,2,0,0,0.3,0.3,0.1,2,0,11,16,68.8,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19251,9/11/2022,Sassuolo,Abdou Harroui,1997-05-23,"CM,RM",23,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,3,66.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19252,9/11/2022,Sassuolo,Rogério,1997-05-23,LB,90,0,0,0,0,0,0,0,0,48,3,1,3,0,0,0,0,0,28,38,73.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19253,9/11/2022,Sassuolo,Gian Marco Ferrari,1991-07-30,CB,90,0,0,0,0,0,0,0,0,29,1,0,2,0,0,0,0,0,20,24,83.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19254,9/11/2022,Sassuolo,Ruan,1999-03-09,CB,43,0,0,0,0,0,0,0,1,18,2,2,2,0,0,0,0,0,8,10,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19255,9/11/2022,Sassuolo,Jeremy Toljan,1994-07-12,RB,90,0,0,0,0,0,0,0,0,35,2,1,0,0,0,0,0,0,23,32,71.9,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19256,9/11/2022,Sassuolo,Andrea Consigli,1986-06-23,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,16,39,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19257,9/11/2022,Udinese,Gerard Deulofeu,1993-09-19,"FW,AM",80,0,0,0,0,2,0,0,0,57,1,0,1,0.1,0.1,0.5,9,1,40,51,78.4,11,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
19258,9/11/2022,Udinese,Jean-Victor Makengo,1998-03-19,AM,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,12,14,85.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19259,9/11/2022,Udinese,Isaac Success,1995-05-12,FW,66,0,0,0,0,2,0,0,0,26,0,2,0,0.2,0.2,0.1,5,0,12,16,75,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
19260,9/11/2022,Udinese,Beto,1997-06-28,FW,24,2,0,0,0,3,2,0,0,10,0,0,0,1.1,1.1,0,0,0,3,4,75,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19261,9/11/2022,Udinese,Tolgay Arslan,1990-07-29,CM,45,0,0,0,0,0,0,0,0,34,0,0,2,0,0,0,2,0,29,30,96.7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19262,9/11/2022,Udinese,Lazar Samardzic,2001-08-14,CM,45,1,0,0,0,3,2,0,0,40,1,1,0,0.2,0.2,0,3,0,32,34,94.1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19263,9/11/2022,Udinese,Walace,1994-11-02,CM,66,0,0,0,0,1,0,0,0,54,0,2,0,0,0,0.1,1,0,44,49,89.8,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19264,9/11/2022,Udinese,Ilija Nestorovski,1989-09-18,FW,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19265,9/11/2022,Udinese,Sandi Lovrić,1997-10-18,CM,90,0,1,0,0,3,0,0,0,67,0,0,0,0.2,0.2,0.5,6,2,51,58,87.9,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19266,9/11/2022,Udinese,Iyenoma Udogie,2002-02-19,WB,90,0,0,0,0,0,0,0,0,65,3,4,0,0,0,0,0,0,42,54,77.8,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19267,9/11/2022,Udinese,Roberto Pereyra,1990-05-13,WB,90,0,2,0,0,1,0,0,0,65,2,0,0,0,0,0.7,5,2,47,58,81,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
19268,9/11/2022,Udinese,Enzo Ebosse,1998-09-14,CB,45,0,0,0,0,1,0,1,0,40,0,1,3,0,0,0,0,0,29,34,85.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19269,9/11/2022,Udinese,Kingsley Ehizibue,1995-02-12,CB,45,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,31,35,88.6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19270,9/11/2022,Udinese,Rodrigo Becão,1995-06-05,CB,90,0,0,0,0,1,0,1,0,77,1,1,2,0.1,0.1,0,0,0,62,67,92.5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19271,9/11/2022,Udinese,Nehuén Pérez,2000-04-11,CB,90,0,0,0,0,0,0,0,0,79,3,0,0,0,0,0,1,1,66,73,90.4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19272,9/11/2022,Udinese,Marco Silvestri,1990-08-29,GK,90,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,13,92.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19273,9/11/2022,Lazio,Ciro Immobile,1989-08-09,FW,90,1,0,0,0,2,2,0,0,42,0,0,0,0.3,0.3,0.1,2,0,22,33,66.7,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19274,9/11/2022,Lazio,Mattia Zaccagni,1995-03-28,LW,90,0,1,0,0,0,0,0,0,36,2,1,1,0,0,0.3,6,1,22,28,78.6,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19275,9/11/2022,Lazio,Felipe Anderson,1992-11-24,RW,64,0,0,0,0,3,0,0,0,45,1,1,1,0.2,0.2,0.1,2,0,25,33,75.8,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
19276,9/11/2022,Lazio,Matteo Cancellieri,2001-07-21,RW,26,0,0,0,0,1,1,0,0,7,1,0,0,0,0,0,1,0,3,4,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19277,9/11/2022,Lazio,Toma Bašić,1996-02-15,LM,54,0,0,0,0,1,1,0,0,40,0,1,1,0,0,0,1,0,25,31,80.6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19278,9/11/2022,Lazio,Luis Alberto,1991-10-23,LM,36,1,0,0,0,2,1,1,0,27,0,1,0,0.2,0.2,0.2,3,0,13,21,61.9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19279,9/11/2022,Lazio,Marcos Antônio,2000-03-20,CM,64,0,0,0,0,0,0,0,0,60,0,1,1,0,0,0,0,0,46,52,88.5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19280,9/11/2022,Lazio,Matías Vecino,1991-08-14,CM,26,0,0,0,0,1,0,0,0,14,1,1,0,0.1,0.1,0,0,0,9,10,90,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19281,9/11/2022,Lazio,Sergej Milinković-Savić,1994-08-22,RM,90,0,1,0,0,3,1,0,0,80,2,0,0,0.1,0.1,0.3,4,1,46,62,74.2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19282,9/11/2022,Lazio,Adam Marušić,1991-11-30,LB,90,0,0,0,0,1,0,0,0,49,1,0,0,0,0,0,2,0,43,48,89.6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19283,9/11/2022,Lazio,Patric,1992-11-28,CB,90,0,0,0,0,0,0,0,0,72,0,1,1,0,0,0,0,0,53,66,80.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19284,9/11/2022,Lazio,Nicolò Casale,1997-07-26,CB,90,0,0,0,0,0,0,0,0,53,2,1,1,0,0,0,2,0,43,47,91.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19285,9/11/2022,Lazio,Manuel Lazzari,1993-02-23,RB,75,0,0,0,0,1,0,0,0,40,1,0,0,0.1,0.1,0,1,1,28,32,87.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19286,9/11/2022,Lazio,Elseid Hysaj,1993-08-08,RB,15,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,4,6,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19287,9/11/2022,Lazio,Ivan Provedel,1993-09-27,GK,90,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,48,67,71.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19288,9/11/2022,Hellas Verona,Kevin Lasagna,1992-07-16,FW,69,0,0,0,0,2,0,0,0,14,1,0,0,0.1,0.1,0,1,0,2,7,28.6,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19289,9/11/2022,Hellas Verona,Yayah Kallon,2001-04-23,FW,21,0,0,0,0,2,0,0,0,10,0,1,0,0.1,0.1,0,0,0,4,4,100,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19290,9/11/2022,Hellas Verona,Thomas Henry,1993-10-06,FW,90,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0.1,1,0,8,16,50,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19291,9/11/2022,Hellas Verona,Darko Lazović,1989-09-27,AM,69,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,23,37,62.2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19292,9/11/2022,Hellas Verona,Ajdin Hrustic,1996-05-04,AM,21,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,5,6,83.3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19293,9/11/2022,Hellas Verona,Miguel Veloso,1986-01-17,CM,35,0,0,0,0,0,0,1,0,21,0,0,2,0,0,0,1,0,13,17,76.5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19294,9/11/2022,Hellas Verona,Adrien Tameze,1993-07-07,CM,55,0,0,0,0,0,0,0,0,33,2,1,0,0,0,0,2,0,18,27,66.7,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19295,9/11/2022,Hellas Verona,Ivan Ilić,2000-09-25,CM,90,0,0,0,0,1,1,0,0,56,1,0,1,0.1,0.1,0,2,0,34,48,70.8,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
19296,9/11/2022,Hellas Verona,Josh Doig,2002-01-27,WB,90,0,0,0,0,0,0,0,0,37,1,2,3,0,0,0.1,1,0,18,29,62.1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19297,9/11/2022,Hellas Verona,Filippo Terracciano,2002-07-13,WB,60,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,13,21,61.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19298,9/11/2022,Hellas Verona,Fabio Depaoli,1996-12-11,WB,30,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0.1,1,0,7,10,70,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19299,9/11/2022,Hellas Verona,Diego Coppola,2003-04-20,CB,90,0,0,0,0,0,0,1,0,65,4,0,2,0,0,0,0,0,37,53,69.8,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19300,9/11/2022,Hellas Verona,Isak Hien,1998-05-23,CB,90,0,0,0,0,0,0,1,0,44,3,0,1,0,0,0,0,0,26,34,76.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19301,9/11/2022,Hellas Verona,Federico Ceccherini,1992-01-16,CB,59,0,0,0,0,0,0,1,0,24,1,1,2,0,0,0.1,1,0,16,20,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19302,9/11/2022,Hellas Verona,Juan Cabal,2000-05-12,CB,31,0,0,0,0,0,0,1,0,14,1,0,0,0,0,0,0,0,4,8,50,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19303,9/11/2022,Hellas Verona,Lorenzo Montipò,1995-08-08,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,22,33,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19304,9/11/2022,Juventus,Dušan Vlahović,1999-06-22,FW,90,0,0,0,0,5,1,0,0,30,1,0,0,0.2,0.2,0.1,4,0,15,19,78.9,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19305,9/11/2022,Juventus,Filip Kostić,1991-12-30,"LW,LM",77,0,1,0,0,0,0,0,0,54,0,2,1,0,0,0.2,4,1,35,50,70,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19306,9/11/2022,Juventus,Danilo,1991-05-26,RB,13,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,1,0,6,10,60,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19307,9/11/2022,Juventus,Moise Kean,1999-08-23,RW,45,0,0,0,0,0,0,1,0,13,1,1,0,0,0,0,1,0,5,7,71.4,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,9/11/2022,Juventus,Arkadiusz Milik,1993-08-24,FW,44,0,0,0,0,3,0,2,1,26,0,0,0,0.2,0.2,0,1,0,17,23,73.9,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19309,9/11/2022,Juventus,Fabio Miretti,2003-06-30,"LM,CM",61,0,0,0,0,2,2,0,0,56,0,0,3,0.1,0.1,0.1,1,0,31,41,75.6,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19310,9/11/2022,Juventus,Nicolò Fagioli,2000-07-21,CM,29,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,4,0,16,22,72.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19311,9/11/2022,Juventus,Leandro Paredes,1994-04-23,CM,90,0,0,0,0,3,0,1,0,94,2,0,0,0.1,0.1,0.2,4,0,84,88,95.5,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19312,9/11/2022,Juventus,Weston McKennie,1998-08-20,RM,84,0,0,0,0,1,0,0,0,42,0,2,2,0.1,0.1,0,1,0,27,32,84.4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19313,9/11/2022,Juventus,Matìas Soulé,2002-11-22,RM,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0.1,2,0,3,3,100,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19314,9/11/2022,Juventus,Mattia De Sciglio,1991-12-06,LB,61,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,1,0,51,57,89.5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19315,9/11/2022,Juventus,Alex Sandro,1990-06-20,LB,29,0,0,0,0,1,0,0,0,35,1,2,1,0,0,0,4,0,25,27,92.6,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19316,9/11/2022,Juventus,Gleison Bremer,1996-09-28,CB,90,1,0,0,0,3,1,1,0,88,0,3,0,0.3,0.3,0,0,0,74,77,96.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19317,9/11/2022,Juventus,Leonardo Bonucci,1986-12-28,CB,90,1,0,0,1,1,1,0,0,76,0,2,0,0.8,0,0,3,1,55,66,83.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19318,9/11/2022,Juventus,Juan Cuadrado,1988-02-16,"RB,LM",89,0,0,0,0,1,0,0,1,77,3,1,2,0.1,0.1,0.2,7,0,59,69,85.5,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19319,9/11/2022,Juventus,Mattia Perin,1992-01-17,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,28,33,84.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19320,9/11/2022,Salernitana,Boulaye Dia,1996-01-28,FW,80,0,0,0,0,1,1,0,0,31,1,0,0,0.1,0.1,0.2,3,0,14,25,56,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19321,9/11/2022,Salernitana,Federico Bonazzoli,1997-02-03,FW,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,8,62.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19322,9/11/2022,Salernitana,Krzysztof Piątek,1995-04-27,FW,60,1,0,1,1,3,1,1,0,25,0,0,0,0.9,0.2,0,1,1,11,15,73.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19323,9/11/2022,Salernitana,Erik Botheim,1999-05-17,FW,29,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,7,85.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19324,9/11/2022,Salernitana,Norbert Gyömbér,1992-05-01,FW,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19325,9/11/2022,Salernitana,Lassana Coulibaly,1995-11-14,CM,90,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,1,0,26,31,83.9,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19326,9/11/2022,Salernitana,Giulio Maggiore,1997-09-16,CM,80,0,0,0,0,1,0,1,0,49,2,2,0,0,0,0,1,0,28,39,71.8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19327,9/11/2022,Salernitana,Grigoris Kastanos,1997-06-26,CM,10,0,0,0,0,2,1,0,0,8,0,1,0,0.1,0.1,0,1,0,2,4,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19328,9/11/2022,Salernitana,Tonny Vilhena,1994-05-04,CM,89,0,0,0,0,1,0,0,0,42,1,0,2,0,0,0,5,0,22,29,75.9,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19329,9/11/2022,Salernitana,Junior Sambia,1996-09-09,CM,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19330,9/11/2022,Salernitana,Pasquale Mazzocchi,1995-06-18,WB,90,0,1,0,0,0,0,0,0,49,1,1,1,0,0,0.6,5,1,27,42,64.3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19331,9/11/2022,Salernitana,Antonio Candreva,1986-08-26,WB,90,1,0,0,0,1,1,0,0,75,2,2,1,0.5,0.5,0,1,0,54,64,84.4,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19332,9/11/2022,Salernitana,Federico Fazio,1986-09-29,CB,89,0,0,0,0,0,0,1,1,36,1,2,2,0,0,0,0,0,26,28,92.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19333,9/11/2022,Salernitana,Flavius Daniliuc,2000-12-16,CB,90,0,0,0,0,0,0,0,0,36,2,1,1,0,0,0,0,0,22,28,78.6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19334,9/11/2022,Salernitana,Dylan Bronn,1995-04-03,CB,90,0,0,0,0,1,0,0,0,61,2,1,2,0,0,0,2,1,36,47,76.6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19335,9/11/2022,Salernitana,Luigi Sepe,1991-01-10,GK,90,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,20,34,58.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19336,9/12/2022,Empoli,Sam Lammers,1996-12-22,FW,81,0,0,0,0,3,0,0,0,37,0,1,0,0.1,0.1,0,4,0,14,25,56,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
19337,9/12/2022,Empoli,Alberto Grassi,1994-09-06,CM,9,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,1,0,9,10,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19338,9/12/2022,Empoli,Martin Satriano,2000-08-05,FW,90,0,0,0,0,5,0,0,0,33,1,0,1,0.5,0.5,0,0,0,14,20,70,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19339,9/12/2022,Empoli,Marko Pjaca,1995-01-04,AM,62,0,0,0,0,3,0,0,0,33,0,0,0,0.1,0.1,0.1,6,1,24,26,92.3,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19340,9/12/2022,Empoli,Nedim Bajrami,1998-08-22,AM,28,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0.1,4,0,13,16,81.3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19341,9/12/2022,Empoli,Filippo Bandinelli,1994-10-20,LM,90,1,0,0,0,3,2,0,0,63,2,0,1,0.1,0.1,0.2,4,0,38,54,70.4,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19342,9/12/2022,Empoli,Răzvan Marin,1996-02-07,CM,81,0,0,0,0,2,0,0,0,50,0,1,0,0.1,0.1,0.3,7,0,40,46,87,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19343,9/12/2022,Empoli,Nicolò Cambiaghi,2000-04-19,FW,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,4,6,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19344,9/12/2022,Empoli,Nicolas Haas,1995-06-12,RM,62,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,1,0,18,26,69.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19345,9/12/2022,Empoli,Jean-Daniel Akpa-Akpro,1991-11-17,RM,24,0,0,0,0,1,0,1,1,12,0,0,0,0,0,0.2,1,0,6,9,66.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19346,9/12/2022,Empoli,Fabiano Parisi,2000-01-12,LB,50,0,0,0,0,0,0,1,0,38,3,0,1,0,0,0.1,2,0,24,30,80,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19347,9/12/2022,Empoli,Liberato Cacace,1999-10-18,LB,40,0,0,0,0,0,0,0,0,30,6,0,1,0,0,0,2,0,15,22,68.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19348,9/12/2022,Empoli,Sebastiano Luperto,1996-09-06,CB,90,0,0,0,0,0,0,0,0,47,0,1,1,0,0,0,0,0,37,40,92.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19349,9/12/2022,Empoli,Ardian Ismajli,1995-10-25,CB,90,0,0,0,0,2,1,1,0,51,2,2,3,0.1,0.1,0,0,0,29,37,78.4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19350,9/12/2022,Empoli,Petar Stojanović,1994-11-08,RB,90,0,1,0,0,0,0,0,0,82,8,0,0,0,0,0.1,4,1,51,67,76.1,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19351,9/12/2022,Empoli,Guglielmo Vicario,1995-11-08,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,27,30,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19352,9/12/2022,Roma,Tammy Abraham,1996-10-28,FW,80,1,0,0,0,2,1,0,0,28,2,0,1,0.5,0.5,0,1,0,13,14,92.9,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
19353,9/12/2022,Roma,Andrea Belotti,1993-04-05,FW,10,0,0,0,0,1,1,0,0,7,0,0,1,0.4,0.4,0,0,0,1,3,33.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19354,9/12/2022,Roma,Lorenzo Pellegrini,1996-04-01,"AM,FW",89,0,0,0,1,2,1,0,0,45,2,0,3,1,0.2,0.3,3,0,24,32,75,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19355,9/12/2022,Roma,Mohamed Camara,1996-08-22,"AM,FW",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19356,9/12/2022,Roma,Paulo Dybala,1993-01-25,AM,80,1,1,0,0,3,1,0,0,49,0,1,0,0.6,0.6,0.6,6,2,27,34,79.4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
19357,9/12/2022,Roma,Edoardo Bove,2002-01-22,"CM,LW",10,0,0,0,0,1,1,0,0,8,0,0,0,0.3,0.3,0,0,0,5,7,71.4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19358,9/12/2022,Roma,Nemanja Matić,1988-06-28,CM,90,0,0,0,0,0,0,0,0,61,4,1,1,0,0,0,2,0,36,45,80,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
