"","Match_Date","Team","Player","DOB","Pos","Min","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","KP","Final_Third","PPA","CrsPA","Prog"
"14595","9/4/2022","Ajaccio","Kouamé Botué",2002-07-15,"FW",57,5,8,62.5,52,26,4,5,80,1,3,33.3,0,0,NA,0,0,0,1,1,1,0,1
"14596","9/4/2022","Ajaccio","Yoann Touzghar",1986-03-02,"FW",33,6,7,85.7,69,18,5,5,100,1,2,50,0,0,NA,0,0,0,0,1,0,0,1
"14597","9/4/2022","Ajaccio","Mounaim El Idrissy",1998-07-25,"FW",69,13,16,81.3,184,31,9,10,90,4,5,80,0,0,NA,0,0,0.2,1,0,1,0,1
"14598","9/4/2022","Ajaccio","Bevic Moussiti-Oko",1994-06-30,"FW",21,2,4,50,32,8,1,1,100,1,3,33.3,0,0,NA,0,0,0,0,0,1,0,1
"14599","9/4/2022","Ajaccio","Kevin Spadanuda",1996-06-05,"LM",90,27,32,84.4,471,68,13,15,86.7,10,12,83.3,2,2,100,0,0.1,0.1,2,2,0,0,0
"14600","9/4/2022","Ajaccio","Qazim Laçi",1995-06-12,"CM",69,28,40,70,546,154,10,12,83.3,15,19,78.9,3,8,37.5,0,0,0,0,6,0,0,5
"14601","9/4/2022","Ajaccio","Vincent Marchetti",1997-05-09,"CM",21,15,18,83.3,356,150,4,4,100,7,7,100,4,7,57.1,0,0,0,0,6,0,0,3
"14602","9/4/2022","Ajaccio","Thomas Mangani",1986-12-31,"CM",90,72,93,77.4,1663,519,21,24,87.5,30,40,75,19,26,73.1,0,0.1,0.2,4,17,1,0,14
"14603","9/4/2022","Ajaccio","Riad Nouri",1985-03-19,"RM",57,11,17,64.7,147,48,8,9,88.9,3,6,50,0,1,0,0,0,0.1,1,1,1,1,1
"14604","9/4/2022","Ajaccio","Cyrille Bayala",1996-02-17,"RM",33,12,18,66.7,206,76,5,8,62.5,5,6,83.3,1,1,100,0,0,0,0,2,1,0,3
"14605","9/4/2022","Ajaccio","Ismael Diallo",1996-07-01,"LB",78,23,40,57.5,347,167,13,16,81.3,10,15,66.7,0,7,0,0,0,0,0,4,0,0,6
"14606","9/4/2022","Ajaccio","Yanis Cimignani",2001-06-16,"LB",12,8,12,66.7,128,16,4,4,100,3,6,50,1,1,100,0,0,0,0,0,0,0,0
"14607","9/4/2022","Ajaccio","Clément Vidal",2000-04-06,"CB",90,48,57,84.2,1008,404,13,15,86.7,26,29,89.7,8,11,72.7,0,0,0,0,7,0,0,0
"14608","9/4/2022","Ajaccio","Oumar Gonzalez",1997-08-24,"CB",90,43,50,86,867,252,13,15,86.7,21,24,87.5,7,8,87.5,0,0,0.1,1,3,0,0,1
"14609","9/4/2022","Ajaccio","Mohamed Youssouf",1987-10-24,"RB",90,57,75,76,1020,414,26,28,92.9,21,29,72.4,8,13,61.5,0,0.1,0.5,3,3,5,5,5
"14610","9/4/2022","Ajaccio","Benjamin Leroy",1988-11-16,"GK",90,16,23,69.6,528,441,1,1,100,10,11,90.9,5,11,45.5,0,0,0,0,1,0,0,0
"14611","9/4/2022","Lorient","Terem Moffi",1999-02-18,"FW",82,12,15,80,158,45,8,8,100,4,5,80,0,0,NA,0,0,0,0,2,0,0,0
"14612","9/4/2022","Lorient","Darlin Yongwa",1999-10-16,"FW",8,0,3,0,0,0,0,3,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"14613","9/4/2022","Lorient","Dango Ouattara",2001-07-26,"LW",82,9,18,50,161,73,3,6,50,3,5,60,1,5,20,0,0,0,0,1,0,0,0
"14614","9/4/2022","Lorient","Ckene Doucouré",2001-11-15,"LW",8,1,4,25,16,0,0,1,0,1,3,33.3,0,0,NA,0,0,0,0,0,0,0,0
"14615","9/4/2022","Lorient","Ibrahima Koné",1999-04-03,"RW",62,6,14,42.9,71,36,3,6,50,2,5,40,0,0,NA,0,0,0,0,1,0,0,1
"14616","9/4/2022","Lorient","Stéphane Diarra",1998-03-21,"RW",28,4,8,50,46,10,3,4,75,1,4,25,0,0,NA,0,0,0,0,0,0,0,0
"14617","9/4/2022","Lorient","Enzo Le Fée",1999-07-11,"LM",90,39,45,86.7,735,293,13,13,100,14,16,87.5,7,9,77.8,1,0.7,0.1,4,5,0,0,4
"14618","9/4/2022","Lorient","Laurent Abergel",1992-07-08,"CM",90,33,36,91.7,557,199,14,14,100,16,18,88.9,2,3,66.7,0,0,0,0,2,0,0,3
"14619","9/4/2022","Lorient","Théo Le Bris",2001-11-02,"RM",70,14,19,73.7,269,83,7,9,77.8,4,6,66.7,3,4,75,0,0,0.1,0,2,2,1,3
"14620","9/4/2022","Lorient","Bonke Innocent",1995-06-14,"RM",20,7,9,77.8,71,14,4,4,100,0,1,0,1,2,50,0,0,0,0,1,0,0,0
"14621","9/4/2022","Lorient","Vincent Le Goff",1988-12-03,"LB",90,32,42,76.2,559,288,14,18,77.8,16,19,84.2,2,3,66.7,0,0,0,0,2,1,0,2
"14622","9/4/2022","Lorient","Montassar Talbi",1998-02-20,"CB",90,28,37,75.7,494,105,10,11,90.9,17,21,81,1,5,20,0,0,0,0,1,0,0,1
"14623","9/4/2022","Lorient","Julien Laporte",1993-01-11,"CB",90,21,30,70,392,113,7,10,70,12,15,80,2,5,40,0,0,0,0,0,0,0,1
"14624","9/4/2022","Lorient","Gedeon Kalulu",1997-08-29,"RB",90,33,51,64.7,538,222,17,20,85,12,20,60,3,9,33.3,0,0,0,1,0,0,0,2
"14625","9/4/2022","Lorient","Yvon Mvogo",1994-03-15,"GK",90,19,39,48.7,813,796,3,3,100,3,3,100,13,32,40.6,0,0,0,0,1,0,0,0
"14626","9/4/2022","Troyes","Mama Samba Baldé",1995-01-15,"FW",82,5,10,50,98,20,2,7,28.6,2,2,100,1,1,100,0,0,0,1,1,0,0,1
"14627","9/4/2022","Troyes","Wilson Odobert",2004-02-26,"FW",8,2,2,100,45,37,1,1,100,0,0,NA,1,1,100,0,0,0,0,1,0,0,0
"14628","9/4/2022","Troyes","Ike Ugbo",1997-10-14,"LM",33,0,3,0,0,0,0,1,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0
"14629","9/4/2022","Troyes","Adil Rami",1985-04-29,"CB",57,13,16,81.3,235,151,8,8,100,3,4,75,2,4,50,0,0,0,0,0,0,0,0
"14630","9/4/2022","Troyes","Florian Tardieu",1991-12-16,"CM",90,36,42,85.7,569,238,14,16,87.5,11,12,91.7,5,8,62.5,0,0,0.1,0,6,1,0,3
"14631","9/4/2022","Troyes","Rominigue Kouamé",1996-04-06,"CM,RM",90,27,31,87.1,436,99,10,10,100,12,13,92.3,2,2,100,0,0.3,0.1,2,2,1,1,2
"14632","9/4/2022","Troyes","Rony Lopes",1995-04-29,"RM",60,12,15,80,138,28,8,10,80,3,3,100,0,1,0,1,0.2,0,1,1,0,0,1
"14633","9/4/2022","Troyes","Papa Ndiaga Yade",1999-05-14,"LB",30,4,8,50,66,54,2,3,66.7,2,4,50,0,1,0,0,0,0,0,0,0,0,0
"14634","9/4/2022","Troyes","Yasser Larouci",2000-05-05,"LB",60,19,25,76,256,71,11,16,68.8,7,8,87.5,0,0,NA,0,0,0,0,0,0,0,0
"14635","9/4/2022","Troyes","Xavier Chavalerin",1990-09-15,"CM",30,8,12,66.7,137,114,5,5,100,0,0,NA,2,4,50,0,0.3,0.5,2,1,1,0,1
"14636","9/4/2022","Troyes","Yoann Salmier",1992-02-15,"CB",25,12,15,80,210,101,4,4,100,6,6,100,1,3,33.3,0,0,0,0,0,0,0,1
"14637","9/4/2022","Troyes","Erik Palmer-Brown",1996-12-18,"CB",90,18,26,69.2,313,116,7,9,77.8,10,13,76.9,1,4,25,0,0,0,0,1,0,0,1
"14638","9/4/2022","Troyes","Jackson Porozo",2000-07-09,"CB",90,13,19,68.4,242,70,6,7,85.7,6,7,85.7,1,5,20,0,0,0,0,0,0,0,0
"14639","9/4/2022","Troyes","Thierno Balde",2002-03-21,"RB",82,10,17,58.8,126,35,8,11,72.7,2,4,50,0,2,0,0,0,0,0,0,0,0,0
"14640","9/4/2022","Troyes","Renaud Ripart",1992-09-28,"RB",8,1,3,33.3,10,7,1,2,50,0,0,NA,0,1,0,0,0,0,0,0,0,0,0
"14641","9/4/2022","Troyes","Gauthier Gallon",1992-12-17,"GK",90,14,32,43.8,498,448,0,0,NA,8,8,100,6,23,26.1,0,0,0,0,0,0,0,0
"14642","9/4/2022","Rennes","Amine Gouiri",1999-08-06,"FW",68,22,23,95.7,352,42,15,16,93.8,4,4,100,2,2,100,0,0.6,0.7,3,1,1,1,0
"14643","9/4/2022","Rennes","Matthis Abline",2002-10-24,"FW",22,0,3,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,0
"14644","9/4/2022","Rennes","Martin Terrier",1996-09-07,"FW,LW",90,28,37,75.7,355,69,18,21,85.7,7,10,70,1,1,100,1,0.4,0.4,3,3,2,1,2
"14645","9/4/2022","Rennes","Benjamin Bourigeaud",1993-06-02,"RW,RM",87,59,71,83.1,1083,431,23,27,85.2,29,33,87.9,7,10,70,0,0.7,0.8,4,6,9,2,10
"14646","9/4/2022","Rennes","Lorenz Assignon",2000-04-14,"RM",3,2,3,66.7,33,2,1,2,50,1,1,100,0,0,NA,0,0,0,0,1,0,0,0
"14647","9/4/2022","Rennes","Flavien Tait",1992-07-10,"LM",45,22,27,81.5,346,113,13,14,92.9,6,6,100,2,2,100,0,0,0.1,0,1,1,0,3
"14648","9/4/2022","Rennes","Kamaldeen Sulemana",2001-08-03,"LM",45,17,18,94.4,431,78,5,6,83.3,7,7,100,5,5,100,0,0.2,0.6,2,1,2,2,2
"14649","9/4/2022","Rennes","Baptiste Santamaria",1994-09-18,"CM",90,52,56,92.9,1149,192,11,12,91.7,31,33,93.9,9,10,90,0,0,0.2,0,9,0,0,3
"14650","9/4/2022","Rennes","Lovro Majer",1997-06-07,"RM",45,23,31,74.2,378,77,12,15,80,8,10,80,2,3,66.7,0,0,0.1,1,2,1,0,3
"14651","9/4/2022","Rennes","Désiré Doué",2005-03-06,"CM",45,13,15,86.7,236,74,7,7,100,3,3,100,2,2,100,0,0.2,0.1,1,1,1,0,1
"14652","9/4/2022","Rennes","Adrien Truffert",2001-02-10,"LB",68,52,59,88.1,717,180,32,33,97,16,17,94.1,2,4,50,0,0,0,0,5,1,0,4
"14653","9/4/2022","Rennes","Birger Meling",1994-04-07,"LB",22,14,17,82.4,247,69,4,6,66.7,8,8,100,1,2,50,0,0,0,0,3,1,0,3
"14654","9/4/2022","Rennes","Arthur Theate",2000-02-18,"CB",90,87,96,90.6,1799,566,18,21,85.7,58,60,96.7,9,11,81.8,0,0,0,0,24,0,0,7
"14655","9/4/2022","Rennes","Joe Rodon",1996-12-15,"CB",90,92,98,93.9,1967,582,15,17,88.2,72,75,96,5,6,83.3,0,0,0,0,7,0,0,5
"14656","9/4/2022","Rennes","Hamari Traoré",1991-06-29,"RB",90,90,94,95.7,1416,309,45,45,100,37,37,100,6,7,85.7,0,0,0.2,1,6,5,0,10
"14657","9/4/2022","Rennes","Steve Mandanda",1984-10-28,"GK",90,24,26,92.3,539,412,4,4,100,14,14,100,5,7,71.4,0,0,0,0,0,0,0,0
"14658","9/4/2022","Nice","Andy Delort",1990-11-21,"FW",90,17,25,68,218,47,11,12,91.7,4,7,57.1,1,3,33.3,0,0.1,0.1,2,2,1,0,2
"14659","9/4/2022","Nice","Gaëtan Laborde",1994-01-06,"AM",90,12,18,66.7,219,74,4,6,66.7,6,8,75,1,1,100,0,0.1,0.1,2,0,2,1,1
"14660","9/4/2022","Nice","Nicolas Pépé",1995-02-27,"AM",75,24,33,72.7,325,83,14,17,82.4,8,10,80,1,2,50,0,0.1,0.2,2,0,1,1,1
"14661","9/4/2022","Nice","Sofiane Diop",2000-03-19,"AM",15,10,12,83.3,90,7,7,9,77.8,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"14662","9/4/2022","Nice","Khéphren Thuram-Ulie",2000-10-20,"CM",45,30,35,85.7,566,62,12,13,92.3,13,14,92.9,4,6,66.7,0,0.1,0.1,1,1,1,1,0
"14663","9/4/2022","Nice","Pablo Rosario",1996-05-18,"CM",45,27,32,84.4,487,178,15,18,83.3,8,9,88.9,4,4,100,0,0,0.1,1,4,2,0,4
"14664","9/4/2022","Nice","Aaron Ramsey",1990-04-26,"CM",54,34,40,85,580,73,12,14,85.7,15,17,88.2,3,5,60,0,0,0,1,1,0,0,1
"14665","9/4/2022","Nice","Alexis Beka Beka",2000-10-26,"CM",36,15,18,83.3,222,70,9,9,100,3,4,75,2,4,50,0,0,0,0,1,1,0,2
"14666","9/4/2022","Nice","Melvin Bard",2000-01-14,"WB",75,31,40,77.5,501,158,14,15,93.3,14,18,77.8,1,3,33.3,0,0,0,0,1,0,0,2
"14667","9/4/2022","Nice","Joe Bryan",1992-10-07,"WB",15,8,11,72.7,119,35,4,4,100,4,4,100,0,2,0,0,0,0,0,0,0,0,1
"14668","9/4/2022","Nice","Youcef Atal",1996-02-03,"WB",33,19,22,86.4,203,51,16,17,94.1,3,4,75,0,0,NA,0,0,0,0,0,1,0,1
"14669","9/4/2022","Nice","Jordan Lotomba",1997-10-30,"WB",57,26,30,86.7,424,101,16,16,100,9,11,81.8,1,2,50,0,0.1,0,1,2,1,0,4
"14670","9/4/2022","Nice","Mattia Viti",2001-06-20,"CB",90,54,68,79.4,888,214,24,27,88.9,25,28,89.3,4,8,50,0,0,0,0,2,0,0,1
"14671","9/4/2022","Nice","Dante",1982-12-11,"CB",90,65,73,89,1162,440,23,24,95.8,35,39,89.7,5,8,62.5,0,0,0,0,2,0,0,0
"14672","9/4/2022","Nice","Jean-Clair Todibo",1999-05-02,"CB",90,54,63,85.7,958,309,20,21,95.2,27,30,90,6,9,66.7,0,0.1,0.1,1,1,1,0,3
"14673","9/4/2022","Nice","Kasper Schmeichel",1986-01-15,"GK",90,28,41,68.3,578,315,12,12,100,12,13,92.3,4,16,25,0,0,0,0,0,0,0,0
"14674","9/4/2022","Monaco","Breel Embolo",1996-08-02,"FW",90,14,19,73.7,165,29,10,11,90.9,3,5,60,0,0,NA,0,0.3,0.1,1,0,2,0,2
"14675","9/4/2022","Monaco","Aleksandr Golovin",1996-02-29,"AM",89,40,50,80,601,158,24,28,85.7,13,13,100,3,6,50,0,0.1,0.1,3,6,2,0,6
"14676","9/4/2022","Monaco","Ismail Jakobs",1999-08-05,"AM",1,4,5,80,63,29,2,2,100,2,2,100,0,0,NA,0,0,0,0,1,0,0,1
"14677","9/4/2022","Monaco","Krépin Diatta",1998-08-24,"AM",90,34,38,89.5,459,38,19,20,95,8,10,80,2,2,100,0,0.1,0.1,1,1,1,1,0
"14678","9/4/2022","Monaco","Youssouf Fofana",1998-05-24,"CM",90,46,55,83.6,709,265,21,26,80.8,20,22,90.9,2,3,66.7,0,0.1,0.1,2,7,1,0,8
"14679","9/4/2022","Monaco","Mohamed Camara",1999-05-16,"CM",90,56,65,86.2,1067,326,21,24,87.5,30,32,93.8,4,7,57.1,0,0.1,0.1,1,14,0,0,7
"14680","9/4/2022","Monaco","Caio Henrique Oliveira Silva",1997-07-02,"WB",90,56,67,83.6,871,331,35,36,97.2,16,22,72.7,4,8,50,1,0.3,0.6,3,8,2,1,5
"14681","9/4/2022","Monaco","Ruben Aguilar",1992-12-23,"WB",64,41,52,78.8,644,185,22,26,84.6,19,21,90.5,0,2,0,0,0,0.1,0,2,0,0,2
"14682","9/4/2022","Monaco","Vanderson",2001-04-12,"WB",26,15,21,71.4,248,117,9,10,90,5,9,55.6,1,1,100,0,0,0,0,2,0,0,0
"14683","9/4/2022","Monaco","Benoît Badiashile",2000-10-20,"CB",90,27,36,75,520,343,10,11,90.9,13,17,76.5,4,7,57.1,0,0,0,0,5,1,0,2
"14684","9/4/2022","Monaco","Malang Sarr",1998-06-19,"CB",90,26,30,86.7,478,144,13,14,92.9,8,10,80,4,5,80,0,0,0,0,2,0,0,3
"14685","9/4/2022","Monaco","Axel Disasi",1997-09-21,"CB",90,35,47,74.5,555,236,16,17,94.1,19,23,82.6,0,6,0,0,0,0,0,5,0,0,0
"14686","9/4/2022","Monaco","Alexander Nübel",1995-11-02,"GK",90,23,27,85.2,678,460,2,2,100,10,10,100,11,15,73.3,0,0,0,0,0,0,0,0
"14687","9/7/2022","Lorient","Terem Moffi",1999-02-15,"FW",89,7,7,100,110,36,3,3,100,2,2,100,1,1,100,0,0,0,0,2,0,0,2
"14688","9/7/2022","Lorient","Ibrahima Koné",1999-03-31,"FW",1,1,1,100,12,0,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"14689","9/7/2022","Lorient","Dango Ouattara",2001-07-23,"LW",90,10,25,40,131,90,7,11,63.6,3,11,27.3,0,2,0,1,0.2,0,1,2,1,0,3
"14690","9/7/2022","Lorient","Stéphane Diarra",1998-03-18,"RW",65,14,16,87.5,181,43,7,8,87.5,6,6,100,0,1,0,0,0,0,0,2,0,0,1
"14691","9/7/2022","Lorient","Théo Le Bris",2001-10-30,"RW",25,3,6,50,29,10,3,5,60,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"14692","9/7/2022","Lorient","Enzo Le Fée",1999-07-08,"LM",90,27,38,71.1,507,240,10,12,83.3,11,15,73.3,3,7,42.9,0,0.3,0.2,4,3,1,0,5
"14693","9/7/2022","Lorient","Laurent Abergel",1992-07-05,"CM",90,29,39,74.4,405,141,16,17,94.1,9,12,75,1,4,25,0,0.1,0,1,2,0,0,2
"14694","9/7/2022","Lorient","Bonke Innocent",1995-06-11,"RM",90,22,23,95.7,306,52,12,13,92.3,7,7,100,1,1,100,0,0,0,0,1,0,0,0
"14695","9/7/2022","Lorient","Vincent Le Goff",1988-11-30,"LB",90,35,46,76.1,479,253,21,24,87.5,10,14,71.4,2,4,50,0,0,0,0,2,0,0,3
"14696","9/7/2022","Lorient","Montassar Talbi",1998-02-17,"CB",90,26,34,76.5,427,172,8,9,88.9,17,18,94.4,0,6,0,0,0,0,0,0,0,0,0
"14697","9/7/2022","Lorient","Julien Laporte",1993-01-08,"CB",90,18,22,81.8,366,80,5,5,100,12,12,100,1,5,20,0,0,0,0,1,0,0,0
"14698","9/7/2022","Lorient","Gedeon Kalulu",1997-08-26,"RB",90,27,36,75,384,137,17,18,94.4,7,10,70,2,7,28.6,1,0.2,0.1,2,0,2,1,1
"14699","9/7/2022","Lorient","Yvon Mvogo",1994-03-12,"GK",90,35,47,74.5,991,766,10,10,100,11,11,100,14,26,53.8,0,0,0,0,0,0,0,0
"14700","9/7/2022","Lyon","Alexandre Lacazette",1991-02-23,"FW",90,27,38,71.1,319,134,15,16,93.8,7,10,70,1,2,50,0,0.5,0.4,3,1,3,0,3
"14701","9/7/2022","Lyon","Karl Toko Ekambi",1991-09-29,"LW",74,38,45,84.4,646,87,21,22,95.5,9,10,90,6,7,85.7,0,0.2,0.1,3,2,2,0,2
"14702","9/7/2022","Lyon","Rayan Cherki",2003-08-01,"LW",16,13,18,72.2,207,72,6,7,85.7,3,5,60,3,5,60,0,0.1,0.2,2,0,1,0,1
"14703","9/7/2022","Lyon","Tetê",1999-08-01,"RW",74,31,38,81.6,487,147,15,19,78.9,13,16,81.3,2,2,100,1,0.2,0.3,1,2,0,0,2
"14704","9/7/2022","Lyon","Bradley Barcola",2002-09-02,"RW",16,7,9,77.8,176,64,3,3,100,2,3,66.7,2,3,66.7,0,0,0,0,2,0,0,3
"14705","9/7/2022","Lyon","Maxence Caqueret",1999-08-01,"LM",90,62,69,89.9,990,265,30,33,90.9,28,30,93.3,2,4,50,0,0.1,0.2,1,12,3,0,7
"14706","9/7/2022","Lyon","Johann Lepenant",2001-12-11,"CM",45,25,26,96.2,397,85,11,12,91.7,10,10,100,2,2,100,0,0,0,0,2,0,0,3
"14707","9/7/2022","Lyon","Corentin Tolisso",1994-07-06,"CM",45,45,51,88.2,1036,271,12,15,80,17,18,94.4,14,15,93.3,0,0.3,0.4,1,12,2,0,10
"14708","9/7/2022","Lyon","Romain Faivre",1998-05-26,"RM",45,17,23,73.9,239,74,11,14,78.6,4,6,66.7,1,2,50,0,0,0.1,0,2,0,0,1
"14709","9/7/2022","Lyon","Moussa Dembélé",1996-05-22,"RM",45,7,8,87.5,99,8,3,3,100,4,4,100,0,0,NA,0,0,0,0,1,0,0,0
"14710","9/7/2022","Lyon","Nicolás Tagliafico",1992-08-31,"LB",90,54,61,88.5,741,207,28,30,93.3,23,26,88.5,0,1,0,0,0.1,0.1,1,4,2,0,3
"14711","9/7/2022","Lyon","Castello Lukeba",2002-04-02,"CB",90,79,85,92.9,1325,521,37,39,94.9,38,39,97.4,2,4,50,0,0,0,0,6,0,0,5
"14712","9/7/2022","Lyon","Thiago Mendes",1991-09-28,"CB",45,40,42,95.2,880,325,8,8,100,24,24,100,7,9,77.8,0,0,0,0,12,0,0,8
"14713","9/7/2022","Lyon","Damien Da Silva",1988-02-02,"CB",45,45,55,81.8,848,304,17,18,94.4,23,28,82.1,4,7,57.1,0,0,0,0,4,1,0,2
"14714","9/7/2022","Lyon","Malo Gusto",2003-02-02,"RB",90,63,77,81.8,923,293,38,41,92.7,21,28,75,3,6,50,0,0.6,0.7,2,4,3,3,3
"14715","9/7/2022","Lyon","Anthony Lopes",1989-11-02,"GK",90,15,15,100,359,266,3,3,100,8,8,100,4,4,100,0,0,0,0,0,0,0,0
"14716","9/9/2022","Lens","Loïs Openda",1999-08-01,"FW",71,9,9,100,139,39,4,4,100,3,3,100,1,1,100,0,0,0.1,0,1,1,0,2
"14717","9/9/2022","Lens","Adam Buksa",1996-05-20,"FW",19,2,5,40,41,12,1,1,100,1,2,50,0,0,NA,0,0,0,0,1,0,0,0
"14718","9/9/2022","Lens","David Pereira da Costa",2000-05-08,"AM",71,36,38,94.7,567,194,19,19,100,14,16,87.5,2,2,100,0,0.3,0.5,1,6,1,1,4
"14719","9/9/2022","Lens","Alexis Claude-Maurice",1998-03-09,"AM",19,5,7,71.4,36,2,4,4,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"14720","9/9/2022","Lens","Florian Sotoca",1989-12-18,"AM",90,51,60,85,962,315,19,22,86.4,22,27,81.5,6,6,100,0,0,0.2,1,8,2,0,7
"14721","9/9/2022","Lens","Łukasz Poręba",1999-09-20,"CM",45,20,31,64.5,266,61,10,15,66.7,6,10,60,1,3,33.3,0,0,0,1,2,0,0,0
"14722","9/9/2022","Lens","Seko Fofana",1995-01-09,"CM",45,34,39,87.2,504,89,17,19,89.5,14,15,93.3,1,1,100,0,0.1,0,2,5,0,0,1
"14723","9/9/2022","Lens","Salis Abdul Samed",1999-10-16,"CM",90,87,90,96.7,1445,306,38,40,95,43,43,100,4,5,80,0,0,0,0,11,0,0,7
"14724","9/9/2022","Lens","Massadio Haïdara",1992-03-03,"CB,WB",90,67,70,95.7,1161,298,29,30,96.7,31,33,93.9,6,6,100,0,0,0,0,5,1,0,11
"14725","9/9/2022","Lens","Jimmy Cabot",1993-12-02,"WB",90,53,68,77.9,922,285,25,27,92.6,24,32,75,4,9,44.4,0,0.2,0.1,1,5,0,0,3
"14726","9/9/2022","Lens","Facundo Medina",1999-02-19,"CB",90,92,100,92,1491,531,41,45,91.1,43,44,97.7,5,8,62.5,0,0.2,0.2,1,6,1,1,8
"14727","9/9/2022","Lens","Kevin Danso",1997-10-05,"CB",90,104,108,96.3,2002,533,22,22,100,74,77,96.1,7,8,87.5,0,0,0,0,7,0,0,3
"14728","9/9/2022","Lens","Jonathan Gradit",1992-02-16,"CB",15,8,10,80,141,38,4,5,80,4,5,80,0,0,NA,0,0,0,0,2,0,0,0
"14729","9/9/2022","Lens","Przemysław Frankowski",1994-11-20,"WB",75,42,49,85.7,808,245,18,20,90,16,20,80,7,7,100,1,0.3,0.3,2,7,2,1,5
"14730","9/9/2022","Lens","Brice Samba",1993-12-16,"GK",90,24,29,82.8,478,328,8,8,100,12,12,100,3,8,37.5,0,0,0,0,0,0,0,0
"14731","9/9/2022","Troyes","Mama Samba Baldé",1995-01-10,"FW",90,16,22,72.7,235,32,9,11,81.8,5,5,100,1,4,25,0,0,0,0,0,1,0,2
"14732","9/9/2022","Troyes","Ike Ugbo",1997-10-09,"LM",45,5,6,83.3,51,14,5,6,83.3,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0
"14733","9/9/2022","Troyes","Wilson Odobert",2004-02-21,"RM,LM",45,7,10,70,97,13,5,5,100,2,3,66.7,0,0,NA,0,0,0,0,0,0,0,0
"14734","9/9/2022","Troyes","Florian Tardieu",1991-12-11,"CM",81,52,56,92.9,830,306,28,28,100,18,20,90,5,7,71.4,0,0,0,1,5,0,0,2
"14735","9/9/2022","Troyes","Lucien Agoume",2001-07-17,"CM",9,6,8,75,109,32,1,2,50,3,4,75,1,1,100,0,0,0,0,1,0,0,1
"14736","9/9/2022","Troyes","Rominigue Kouamé",1996-04-01,"CM",90,44,51,86.3,720,231,20,24,83.3,23,26,88.5,0,0,NA,0,0,0,0,6,0,0,1
"14737","9/9/2022","Troyes","Rony Lopes",1995-04-24,"RM",64,13,16,81.3,241,80,5,7,71.4,6,7,85.7,2,2,100,0,0.1,0.3,1,0,1,0,2
"14738","9/9/2022","Troyes","Abdu Conté",1997-10-12,"CB",26,15,18,83.3,293,133,4,5,80,11,13,84.6,0,0,NA,0,0.3,0.1,2,4,1,0,3
"14739","9/9/2022","Troyes","Yasser Larouci",2000-04-30,"LB",90,28,43,65.1,389,134,14,19,73.7,13,18,72.2,0,3,0,0,0,0,0,3,0,0,2
"14740","9/9/2022","Troyes","Erik Palmer-Brown",1996-12-13,"CB",65,20,25,80,303,144,9,9,100,8,11,72.7,1,3,33.3,0,0,0,0,0,0,0,2
"14741","9/9/2022","Troyes","Papa Ndiaga Yade",1999-05-09,"LM",25,4,5,80,62,27,2,3,66.7,2,2,100,0,0,NA,0,0,0,0,1,0,0,1
"14742","9/9/2022","Troyes","Adil Rami",1985-04-24,"CB",90,46,50,92,883,494,17,18,94.4,21,23,91.3,6,7,85.7,0,0,0,0,3,0,0,1
"14743","9/9/2022","Troyes","Jackson Porozo",2000-07-04,"CB",90,33,42,78.6,567,136,13,15,86.7,16,20,80,2,4,50,0,0,0,0,1,0,0,1
"14744","9/9/2022","Troyes","Thierno Balde",2002-03-16,"RB",81,28,33,84.8,378,124,17,19,89.5,11,14,78.6,0,0,NA,0,0.1,0.1,1,0,0,0,0
"14745","9/9/2022","Troyes","Renaud Ripart",1992-09-23,"RB",9,5,6,83.3,101,23,1,1,100,3,4,75,1,1,100,0,0,0,0,2,0,0,0
"14746","9/9/2022","Troyes","Gauthier Gallon",1992-12-12,"GK",90,19,32,59.4,328,224,5,5,100,10,12,83.3,2,13,15.4,0,0,0,0,0,0,0,0
"14747","9/10/2022","Paris Saint-Germain","Neymar",1991-07-11,"FW",76,47,60,78.3,636,211,27,32,84.4,13,17,76.5,3,4,75,0,0.5,0.5,2,2,3,0,7
"14748","9/10/2022","Paris Saint-Germain","Pablo Sarabia",1992-01-17,"FW",14,8,10,80,138,53,4,4,100,3,4,75,1,2,50,0,0.1,0.1,1,1,0,0,0
"14749","9/10/2022","Paris Saint-Germain","Kylian Mbappé",1998-04-06,"FW",77,26,30,86.7,305,51,19,20,95,5,8,62.5,0,0,NA,0,0.3,0.5,1,3,0,0,0
"14750","9/10/2022","Paris Saint-Germain","Hugo Ekitike",2002-04-04,"FW",13,7,8,87.5,61,2,5,5,100,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0
