,Match_Date,Team,Player,DOB,Pos,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
14231,8/31/2022,Ajaccio,Benjamin Leroy,11/20/1988,GK,90,25,15,10,1,0,0,0,0,0,0,0,0,22,0,0
14232,8/31/2022,Toulouse,Thijs Dallinga,7/11/2000,FW,75,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
14233,8/31/2022,Toulouse,Ado Onaiwu,1/23/1995,FW,15,7,6,1,0,0,0,1,0,0,0,0,0,6,0,0
14234,8/31/2022,Toulouse,Zakaria Aboukhlal,8/14/1999,LW,62,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
14235,8/31/2022,Toulouse,Fares Chaïbi,3/2/2002,LW,28,15,15,0,0,0,0,1,0,0,0,0,0,12,0,0
14236,8/31/2022,Toulouse,Rafael Ratão,3/8/1995,RW,90,30,29,1,0,1,1,2,1,0,0,0,0,24,0,0
14237,8/31/2022,Toulouse,Oliver Zandén,8/2/2001,LM,62,13,11,2,0,0,0,0,2,0,0,0,0,11,0,1
14238,8/31/2022,Toulouse,Issiaga Sylla,5/11/1993,LM,28,14,11,3,0,0,0,0,3,0,0,0,0,13,0,0
14239,8/31/2022,Toulouse,Branco van den Boomen,6/17/1995,CM,75,46,39,7,0,0,0,2,2,2,1,1,0,33,0,2
14240,8/31/2022,Toulouse,Brecht Dejaegere,3/4/1991,CM,15,8,7,1,0,0,0,1,0,1,1,0,0,7,0,0
14241,8/31/2022,Toulouse,Stijn Spierings,9/28/1995,CM,90,61,61,0,0,0,1,1,0,0,0,0,0,55,0,1
14242,8/31/2022,Toulouse,Mikkel Desler,8/17/1994,RM,90,44,39,4,0,0,0,2,4,0,0,0,0,38,1,1
14243,8/31/2022,Toulouse,Moussa Diarra,1/26/2000,CB,90,42,42,0,0,0,1,0,0,0,0,0,0,36,0,0
14244,8/31/2022,Toulouse,Rasmus Nicolaisen,10/5/1996,CB,45,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
14245,8/31/2022,Toulouse,Logan Costa,11/5/2000,CB,45,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
14246,8/31/2022,Toulouse,Anthony Rouault,3/1/2001,CB,90,38,30,8,1,0,0,0,0,0,0,0,0,35,0,0
14247,8/31/2022,Toulouse,Maxime Dupé,9/12/1992,GK,90,27,16,11,5,0,0,0,0,0,0,0,0,21,0,0
14248,8/31/2022,Paris Saint-Germain,Kylian Mbappé,4/16/1998,FW,90,40,38,2,0,0,0,1,0,1,0,0,0,33,0,1
14249,8/31/2022,Paris Saint-Germain,Neymar,7/21/1991,AM,67,52,48,4,0,1,0,4,0,4,3,1,0,39,0,2
14250,8/31/2022,Paris Saint-Germain,Hugo Ekitike,4/14/2002,"AM,FW",23,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
14251,8/31/2022,Paris Saint-Germain,Lionel Messi,4/26/1987,AM,82,72,66,5,0,3,0,4,1,4,1,3,0,56,1,4
14252,8/31/2022,Paris Saint-Germain,Achraf Hakimi,1/14/1998,WB,8,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
14253,8/31/2022,Paris Saint-Germain,Marco Verratti,1/18/1992,CM,67,88,83,5,4,4,0,0,1,0,0,0,0,82,0,0
14254,8/31/2022,Paris Saint-Germain,Renato Sanches,8/11/1997,CM,23,19,18,1,1,0,1,0,0,0,0,0,0,18,0,0
14255,8/31/2022,Paris Saint-Germain,Vitinha,8/4/1999,"CM,AM",89,81,81,0,0,0,0,0,0,0,0,0,0,75,0,2
14256,8/31/2022,Paris Saint-Germain,Warren Zaire-Emery,9/17/2005,AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14257,8/31/2022,Paris Saint-Germain,Nuno Mendes,4/12/2002,WB,82,28,23,5,0,0,0,1,5,0,0,0,0,26,0,0
14258,8/31/2022,Paris Saint-Germain,Juan Bernat,9/6/1992,WB,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14259,8/31/2022,Paris Saint-Germain,Nordi Mukiele,1/8/1997,"WB,CB",90,35,29,6,0,0,0,0,6,0,0,0,0,32,0,0
14260,8/31/2022,Paris Saint-Germain,Danilo Pereira,9/26/1990,"CB,CM",90,57,50,7,0,0,0,0,2,0,0,0,0,52,0,0
14261,8/31/2022,Paris Saint-Germain,Marquinhos,2/1/1994,CB,90,56,56,0,0,0,0,0,0,0,0,0,0,53,0,0
14262,8/31/2022,Paris Saint-Germain,Sergio Ramos,11/5/1985,CB,90,63,58,5,2,0,1,1,3,0,0,0,0,60,0,0
14263,8/31/2022,Paris Saint-Germain,Gianluigi Donnarumma,8/28/1998,GK,90,32,23,9,2,0,0,0,0,0,0,0,0,27,0,0
14264,8/31/2022,Lille,Jonathan David,6/5/1999,FW,90,27,23,4,1,0,0,1,0,0,0,0,0,26,0,1
14265,8/31/2022,Lille,Jonathan Bamba,10/26/1995,LW,90,55,51,4,1,1,0,4,2,1,0,0,0,44,0,1
14266,8/31/2022,Lille,Edon Zhegrova,11/4/1998,RW,89,42,40,2,0,0,0,7,2,0,0,0,0,31,0,2
14267,8/31/2022,Lille,Alan Virginius,5/13/2002,RW,1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
14268,8/31/2022,Lille,Yusuf Yazıcı,7/5/1996,AM,67,35,30,5,2,0,1,7,0,3,2,1,0,26,0,0
14269,8/31/2022,Lille,Mohamed Lamine Bayo,3/14/1998,AM,23,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
14270,8/31/2022,Lille,Angel Gomes,9/5/2000,DM,90,72,60,11,9,0,1,7,0,2,2,0,0,58,1,0
14271,8/31/2022,Lille,Benjamin André,7/14/1990,DM,90,66,65,1,1,0,1,0,0,0,0,0,0,60,0,1
14272,8/31/2022,Lille,Ismaily,6/1/1989,LB,79,59,57,2,1,0,0,1,1,0,0,0,0,50,0,2
14273,8/31/2022,Lille,Gabriel Gudmundsson,1/1/1999,LB,11,9,7,2,0,0,0,3,2,0,0,0,0,6,0,0
14274,8/31/2022,Lille,Tiago Djaló,11/22/1999,CB,90,57,57,0,0,0,0,0,0,0,0,0,0,57,0,0
14275,8/31/2022,Lille,José Fonte,4/24/1983,CB,90,71,67,4,3,0,0,0,1,0,0,0,0,67,0,0
14276,8/31/2022,Lille,Bafodé Diakité,5/19/2000,RB,90,83,72,11,3,0,1,2,8,0,0,0,0,77,0,1
14277,8/31/2022,Lille,Leonardo César Jardim,10/14/1994,GK,90,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
14278,8/31/2022,Nice,Andy Delort,11/25/1990,FW,86,33,32,1,0,0,0,3,0,0,0,0,0,20,0,0
14279,8/31/2022,Nice,Bilal Brahimi,10/1/1999,FW,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14280,8/31/2022,Nice,Nicolas Pépé,3/3/1995,FW,90,20,18,2,1,0,0,2,0,0,0,0,0,15,0,1
14281,8/31/2022,Nice,Khéphren Thuram-Ulie,10/24/2000,CM,89,38,37,1,1,0,0,0,0,0,0,0,0,34,0,1
14282,8/31/2022,Nice,Alexis Beka Beka,10/30/2000,CM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14283,8/31/2022,Nice,Pablo Rosario,5/22/1996,CM,90,28,28,0,0,0,0,0,0,0,0,0,0,23,0,0
14284,8/31/2022,Nice,Aaron Ramsey,4/30/1990,CM,90,41,36,5,2,0,0,3,0,3,2,0,0,31,0,1
14285,8/31/2022,Nice,Melvin Bard,1/18/2000,WB,90,33,29,4,0,0,0,3,4,0,0,0,0,24,0,1
14286,8/31/2022,Nice,Youcef Atal,2/7/1996,WB,90,42,32,10,0,0,0,3,10,0,0,0,0,32,0,3
14287,8/31/2022,Nice,Mattia Viti,6/24/2001,CB,90,19,18,1,1,0,0,0,0,0,0,0,0,16,0,0
14288,8/31/2022,Nice,Dante,12/15/1982,CB,90,28,25,3,2,0,0,0,0,0,0,0,0,26,0,0
14289,8/31/2022,Nice,Jean-Clair Todibo,5/6/1999,CB,90,35,34,1,1,0,0,0,0,0,0,0,0,30,0,0
14290,8/31/2022,Nice,Kasper Schmeichel,1/19/1986,GK,90,40,23,17,6,0,0,0,0,0,0,0,0,27,0,0
14291,8/31/2022,Rennes,Martin Terrier,9/11/1996,FW,90,37,35,2,0,1,0,0,0,0,0,0,0,31,0,1
14292,8/31/2022,Rennes,Benjamin Bourigeaud,6/6/1993,LW,90,71,64,7,1,0,0,7,1,5,1,4,0,56,0,2
14293,8/31/2022,Rennes,Kamaldeen Sulemana,8/7/2001,RW,59,31,30,1,0,0,0,1,1,0,0,0,0,25,0,1
14294,8/31/2022,Rennes,Matthis Abline,10/28/2002,RW,31,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
14295,8/31/2022,Rennes,Flavien Tait,7/14/1992,LM,90,51,49,2,1,0,0,2,1,0,0,0,0,40,0,1
14296,8/31/2022,Rennes,Baptiste Santamaria,9/22/1994,CM,90,79,77,2,2,0,1,0,0,0,0,0,0,71,0,2
14297,8/31/2022,Rennes,Lovro Majer,6/11/1997,RM,59,36,32,4,1,0,0,3,1,2,1,1,0,28,0,3
14298,8/31/2022,Rennes,Désiré Doué,3/10/2005,RM,31,16,15,0,0,0,0,1,0,0,0,0,0,11,1,1
14299,8/31/2022,Rennes,Birger Meling,4/11/1994,LB,78,72,59,13,0,0,0,1,13,0,0,0,0,60,0,2
14300,8/31/2022,Rennes,Adrien Truffert,2/14/2001,LB,12,11,9,2,0,0,0,0,2,0,0,0,0,10,0,0
14301,8/31/2022,Rennes,Arthur Theate,2/22/2000,CB,90,108,105,2,1,0,0,0,1,0,0,0,0,95,1,0
14302,8/31/2022,Rennes,Joe Rodon,12/19/1996,CB,90,83,82,0,0,0,0,0,0,0,0,0,0,78,1,1
14303,8/31/2022,Rennes,Lorenz Assignon,4/18/2000,RB,71,50,43,7,1,0,0,0,6,0,0,0,0,45,0,0
14304,8/31/2022,Rennes,Hamari Traoré,7/3/1991,RB,19,15,14,1,0,0,0,2,1,0,0,0,0,11,0,1
14305,8/31/2022,Rennes,Steve Mandanda,11/1/1984,GK,90,25,21,4,0,0,0,0,0,0,0,0,0,23,0,0
14306,8/31/2022,Brest,Islam Slimani,4/13/1988,FW,90,26,24,2,0,0,0,0,0,0,0,0,0,21,0,1
14307,8/31/2022,Brest,Youcef Belaïli,10/3/1991,LW,72,26,25,1,0,1,0,1,0,1,1,0,0,15,0,2
14308,8/31/2022,Brest,Mahdi Camara,5/5/1998,AM,18,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0
14309,8/31/2022,Brest,Franck Honorat,7/28/1996,"RW,LW",90,42,39,3,1,0,0,4,0,1,1,0,0,25,0,3
14310,8/31/2022,Brest,Mathias Pereira Lage,3/7/1996,"AM,RW",90,17,17,0,0,0,0,1,0,0,0,0,0,9,0,1
14311,8/31/2022,Brest,Hugo Magnetti,3/4/1998,DM,90,41,40,1,0,0,1,1,0,1,0,1,0,34,0,0
14312,8/31/2022,Brest,Haris Belkebla,7/4/1993,DM,90,35,33,2,1,0,0,0,1,0,0,0,0,26,0,0
14313,8/31/2022,Brest,Lilian Brassier,1/10/1999,LB,90,41,28,13,2,0,0,4,11,0,0,0,0,29,0,1
14314,8/31/2022,Brest,Achraf Dari,1/15/1999,CB,90,33,32,1,1,0,0,0,0,0,0,0,0,24,0,0
14315,8/31/2022,Brest,Brendan Chardonnet,4/21/1994,CB,90,40,36,3,3,0,0,0,0,0,0,0,0,30,1,0
14316,8/31/2022,Brest,Jean-Kevin Duverne,5/29/1997,RB,90,46,34,11,0,0,0,4,11,0,0,0,0,34,1,0
14317,8/31/2022,Brest,Marco Bizot,9/25/1990,GK,90,28,15,13,6,0,1,0,0,0,0,0,0,13,0,0
14318,8/31/2022,Marseille,Alexis Sánchez,4/16/1988,FW,90,25,25,0,0,0,0,0,0,0,0,0,0,19,0,0
14319,8/31/2022,Marseille,Dimitri Payet,11/3/1986,AM,58,29,24,5,3,0,0,4,0,2,1,1,0,22,0,0
14320,8/31/2022,Marseille,Cengiz Ünder,6/2/1997,AM,32,18,15,3,0,0,0,4,0,3,1,2,0,13,0,0
14321,8/31/2022,Marseille,Mattéo Guendouzi,12/2/1998,"AM,CM",90,51,50,1,1,1,0,2,0,0,0,0,0,39,0,2
14322,8/31/2022,Marseille,Pape Gueye,6/25/1998,CM,74,52,52,0,0,0,1,0,0,0,0,0,0,47,0,1
14323,8/31/2022,Marseille,Gerson,2/12/1997,AM,16,12,11,1,0,0,0,0,1,0,0,0,0,11,0,0
14324,8/31/2022,Marseille,Valentin Rongier,3/22/1994,CM,57,46,44,1,1,0,0,0,0,0,0,0,0,41,1,0
14325,8/31/2022,Marseille,Jordan Veretout,9/6/1992,CM,33,35,35,0,0,0,0,0,0,0,0,0,0,30,0,1
14326,8/31/2022,Marseille,Nuno Tavares,6/29/1999,WB,90,55,43,12,1,0,1,4,10,1,0,0,0,42,0,1
14327,8/31/2022,Marseille,Jonathan Clauss,10/28/1991,WB,89,58,42,16,1,0,0,4,14,1,0,1,0,39,0,5
14328,8/31/2022,Marseille,Souleymane Touré,10/28/2002,WB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14329,8/31/2022,Marseille,Samuel Gigot,11/30/1992,CB,45,40,39,1,0,0,0,0,1,0,0,0,0,35,0,0
14330,8/31/2022,Marseille,Leonardo Balerdi,6/29/1998,CB,45,29,29,0,0,0,0,0,0,0,0,0,0,23,0,0
14331,8/31/2022,Marseille,Eric Bailly,11/29/1993,CB,90,58,55,3,2,0,0,0,1,0,0,0,0,49,0,0
14332,8/31/2022,Marseille,Chancel Mbemba,7/23/1994,CB,90,66,65,1,1,0,2,1,0,0,0,0,0,59,0,1
14333,8/31/2022,Marseille,Pau López,4/3/1994,GK,90,21,17,4,1,0,0,0,0,0,0,0,0,17,0,0
14334,8/31/2022,Clermont Foot,Komnen Andrić,5/8/1995,FW,36,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
14335,8/31/2022,Clermont Foot,Grejohn Kyei,7/31/1995,FW,54,24,22,2,0,1,0,0,0,0,0,0,0,15,0,1
14336,8/31/2022,Clermont Foot,Elba Rashani,1/22/1993,AM,62,18,18,0,0,0,0,0,0,0,0,0,0,14,0,1
14337,8/31/2022,Clermont Foot,Jim Allevinah,9/2/1994,AM,28,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
14338,8/31/2022,Clermont Foot,Muhammed Saracevic Cham,10/28/1999,AM,61,18,18,0,0,1,0,0,0,0,0,0,0,15,0,1
14339,8/31/2022,Clermont Foot,Saîf-Eddine Khaoui,12/29/1994,AM,29,13,12,1,1,0,0,1,0,0,0,0,0,11,0,0
14340,8/31/2022,Clermont Foot,Johan Gastien,6/30/1987,CM,87,67,57,10,9,0,0,2,0,1,0,1,0,51,0,1
14341,8/31/2022,Clermont Foot,Brandon Baiye,4/29/2000,CM,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
14342,8/31/2022,Clermont Foot,Yohann Magnin,4/17/1997,CM,90,35,35,0,0,0,0,1,0,0,0,0,0,26,0,0
14343,8/31/2022,Clermont Foot,Arial Mendy,1/21/1994,WB,90,42,35,7,1,0,0,2,6,0,0,0,0,30,0,0
14344,8/31/2022,Clermont Foot,Jérémie Bela,11/21/1992,WB,77,20,18,2,0,0,1,4,2,0,0,0,0,12,0,1
14345,8/31/2022,Clermont Foot,Jodel Dossou,10/9/1991,WB,13,3,2,1,0,0,0,1,1,0,0,0,0,2,0,0
14346,8/31/2022,Clermont Foot,Florent Ogier,10/17/1988,CB,87,34,34,0,0,0,0,0,0,0,0,0,0,28,0,0
14347,8/31/2022,Clermont Foot,Souleymane Cissé,7/21/2002,CB,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14348,8/31/2022,Clermont Foot,Alidu Seidu,3/13/2000,CB,90,28,28,0,0,0,0,0,0,0,0,0,0,26,0,0
14349,8/31/2022,Clermont Foot,Mateusz Wieteska,7/31/1996,CB,90,41,31,10,2,0,0,0,8,0,0,0,0,32,0,1
14350,8/31/2022,Clermont Foot,Mory Diaw,4/20/1993,GK,90,33,22,11,3,0,0,0,0,0,0,0,0,17,0,0
14351,8/31/2022,Lens,Florian Sotoca,12/27/1989,FW,90,48,46,1,1,0,0,1,0,0,0,0,0,40,1,1
14352,8/31/2022,Lens,David Pereira da Costa,5/17/2000,LW,78,44,44,0,0,0,0,1,0,0,0,0,0,40,0,0
14353,8/31/2022,Lens,Gaël Kakuta,4/19/1991,LW,12,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
14354,8/31/2022,Lens,Wesley Saïd,12/13/1994,RW,43,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
14355,8/31/2022,Lens,Loïs Openda,8/10/1999,RW,47,7,4,3,0,0,0,0,0,0,0,0,0,6,0,0
14356,8/31/2022,Lens,Deiver Machado,9/11/1992,LM,86,37,30,7,1,0,0,6,6,0,0,0,0,31,0,1
14357,8/31/2022,Lens,Massadio Haïdara,3/12/1992,LM,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
14358,8/31/2022,Lens,Łukasz Poręba,9/29/1999,CM,86,31,31,0,0,0,0,0,0,0,0,0,0,30,0,0
14359,8/31/2022,Lens,Christopher Wooh,10/11/2000,CM,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
14360,8/31/2022,Lens,Salis Abdul Samed,10/25/1999,CM,90,59,58,1,1,0,0,1,0,0,0,0,0,56,0,0
14361,8/31/2022,Lens,Jimmy Cabot,12/11/1993,RM,77,50,37,13,0,0,1,7,10,3,2,1,0,38,0,2
14362,8/31/2022,Lens,Przemysław Frankowski,11/29/1994,RM,13,3,2,1,0,0,0,1,0,1,1,0,0,1,0,0
14363,8/31/2022,Lens,Facundo Medina,2/28/1999,CB,90,98,91,7,0,0,3,0,4,0,0,0,0,92,0,0
14364,8/31/2022,Lens,Kevin Danso,10/14/1997,CB,90,64,64,0,0,0,0,0,0,0,0,0,0,58,0,0
14365,8/31/2022,Lens,Jonathan Gradit,2/25/1992,CB,90,67,63,4,3,0,1,1,0,0,0,0,0,65,0,0
14366,8/31/2022,Lens,Brice Samba,12/25/1993,GK,90,22,18,4,2,0,1,0,0,0,0,0,0,19,0,0
14367,8/31/2022,Lorient,Terem Moffi,2/22/1999,FW,90,13,13,0,0,0,1,0,0,0,0,0,0,10,0,0
14368,8/31/2022,Lorient,Dango Ouattara,7/30/2001,"LW,RW,FW",83,17,17,0,0,1,0,2,0,0,0,0,0,6,0,0
14369,8/31/2022,Lorient,Ibrahima Koné,4/7/1999,FW,7,4,3,1,0,0,0,1,0,0,0,0,0,3,0,1
14370,8/31/2022,Lorient,Stéphane Diarra,3/25/1998,RW,58,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1
14371,8/31/2022,Lorient,Darlin Yongwa,10/20/1999,"WB,LW",32,12,8,4,0,0,0,2,4,0,0,0,0,8,0,2
14372,8/31/2022,Lorient,Enzo Le Fée,7/15/1999,"LM,CM",90,56,43,13,4,0,1,5,0,5,3,1,0,45,0,0
14373,8/31/2022,Lorient,Laurent Abergel,7/12/1992,CM,82,33,32,1,1,0,0,1,0,0,0,0,0,28,0,0
14374,8/31/2022,Lorient,Bonke Innocent,6/18/1995,CM,8,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0
14375,8/31/2022,Lorient,Théo Le Bris,11/6/2001,RM,71,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0
14376,8/31/2022,Lorient,Julien Ponceau,3/2/2000,"CM,RM",19,17,16,1,0,0,0,1,0,0,0,0,0,15,0,0
14377,8/31/2022,Lorient,Vincent Le Goff,12/7/1988,"LB,CB",90,56,46,10,2,0,1,1,8,0,0,0,0,51,0,1
14378,8/31/2022,Lorient,Montassar Talbi,2/24/1998,CB,90,45,44,1,0,0,0,0,0,0,0,0,0,43,0,0
14379,8/31/2022,Lorient,Julien Laporte,1/15/1993,CB,90,51,46,3,1,0,0,0,1,0,0,0,0,43,2,1
14380,8/31/2022,Lorient,Gedeon Kalulu,9/2/1997,"RB,WB",90,41,34,7,1,0,0,1,6,0,0,0,0,34,0,2
14381,8/31/2022,Lorient,Yvon Mvogo,3/19/1994,GK,90,24,16,8,2,0,0,0,0,0,0,0,0,17,0,0
14382,9/3/2022,Auxerre,Nuno da Costa,7/28/1990,"FW,LM",77,16,14,2,0,1,0,0,0,0,0,0,0,12,0,1
14383,9/3/2022,Auxerre,Youssouf M'Changama,9/1/1990,CM,13,9,8,1,1,0,0,1,0,0,0,0,0,8,0,0
14384,9/3/2022,Auxerre,Mathias Autret,9/4/1990,"LM,CM",68,41,38,2,2,0,0,1,0,0,0,0,0,33,1,0
14385,9/3/2022,Auxerre,Gaëtan Perrin,3/17/1996,LM,22,8,7,1,0,0,1,0,1,0,0,0,0,6,0,0
14386,9/3/2022,Auxerre,Rayan Raveloson,6/6/1996,CM,56,19,19,0,0,0,0,0,0,0,0,0,0,16,0,0
14387,9/3/2022,Auxerre,M'Baye Niang,4/12/1994,"FW,CM",34,8,7,1,0,0,0,0,0,0,0,0,0,5,0,1
14388,9/3/2022,Auxerre,Hamza Sakhi,3/17/1996,CM,90,36,33,3,1,0,3,5,0,2,0,2,0,28,0,0
14389,9/3/2022,Auxerre,Gauthier Hein,7/17/1996,RM,68,35,29,6,1,0,2,2,3,2,0,1,0,29,0,0
14390,9/3/2022,Auxerre,Lassine Sinayoko,3/20/1999,RM,22,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
14391,9/3/2022,Auxerre,Birama Touré,3/16/1992,"DM,CM",90,44,43,1,1,0,1,0,0,0,0,0,0,36,0,2
14392,9/3/2022,Auxerre,Gideon Mensah,6/7/1998,LB,90,69,59,10,1,0,0,2,9,0,0,0,0,58,0,2
14393,9/3/2022,Auxerre,Alexandre Coeff,8/17/1991,CB,90,42,41,1,0,0,1,0,1,0,0,0,0,37,0,0
14394,9/3/2022,Auxerre,Jubal,8/31/1993,CB,90,43,39,4,4,0,1,0,0,0,0,0,0,40,0,0
14395,9/3/2022,Auxerre,Paul Joly,3/16/2000,RB,90,72,62,10,3,0,3,4,7,0,0,0,0,54,0,3
14396,9/3/2022,Auxerre,Benoît Costil,5/11/1987,GK,90,32,23,9,1,0,0,0,0,0,0,0,0,22,0,0
14397,9/3/2022,Marseille,Luis Javier Suárez,3/8/1997,FW,80,16,15,1,0,0,0,0,0,0,0,0,0,15,0,0
14398,9/3/2022,Marseille,Amine Harit,4/8/1997,FW,10,7,7,0,0,1,0,0,0,0,0,0,0,5,0,0
14399,9/3/2022,Marseille,Gerson,2/9/1997,AM,58,21,20,0,0,0,0,0,0,0,0,0,0,14,1,1
14400,9/3/2022,Marseille,Mattéo Guendouzi,11/29/1998,AM,32,19,18,0,0,0,1,0,0,0,0,0,0,14,1,1
14401,9/3/2022,Marseille,Cengiz Ünder,5/30/1997,AM,58,24,21,3,3,0,0,1,0,0,0,0,0,20,0,0
14402,9/3/2022,Marseille,Alexis Sánchez,4/13/1988,AM,32,22,22,0,0,0,0,0,0,0,0,0,0,18,0,0
14403,9/3/2022,Marseille,Jordan Veretout,9/3/1992,CM,90,59,58,1,0,1,0,1,0,1,0,1,0,50,0,0
14404,9/3/2022,Marseille,Valentin Rongier,3/19/1994,CM,90,71,66,5,1,0,0,0,4,0,0,0,0,61,0,1
14405,9/3/2022,Marseille,Jonathan Clauss,10/25/1991,WB,45,29,23,6,1,0,0,1,5,0,0,0,0,19,0,3
14406,9/3/2022,Marseille,Nuno Tavares,6/26/1999,WB,45,30,27,3,0,0,0,3,3,0,0,0,0,25,0,0
14407,9/3/2022,Marseille,Issa Kaboré,1/23/2001,WB,66,37,34,3,0,0,0,3,3,0,0,0,0,30,0,0
14408,9/3/2022,Marseille,Pape Gueye,6/22/1998,WB,24,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
14409,9/3/2022,Marseille,Sead Kolašinac,4/13/1993,CB,90,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0
14410,9/3/2022,Marseille,Leonardo Balerdi,6/26/1998,CB,90,51,50,1,1,0,0,0,0,0,0,0,0,46,0,0
14411,9/3/2022,Marseille,Chancel Mbemba,7/20/1994,CB,90,55,53,2,2,0,0,0,0,0,0,0,0,48,0,0
14412,9/3/2022,Marseille,Pau López,3/31/1994,GK,90,32,22,10,1,0,0,0,0,0,0,0,0,27,0,0
14413,9/3/2022,Lyon,Alexandre Lacazette,2/27/1991,FW,64,15,14,1,1,0,0,2,0,0,0,0,0,10,0,0
14414,9/3/2022,Lyon,Moussa Dembélé,5/26/1996,FW,26,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
14415,9/3/2022,Lyon,Karl Toko Ekambi,10/3/1991,LW,79,34,32,1,1,0,0,3,0,0,0,0,0,27,1,1
14416,9/3/2022,Lyon,Bradley Barcola,9/6/2002,LW,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
14417,9/3/2022,Lyon,Tetê,8/5/1999,RW,65,40,33,7,1,0,0,7,0,6,3,1,0,27,0,1
14418,9/3/2022,Lyon,Jeff Reine-Adélaïde,6/8/1997,RW,25,17,13,4,1,0,0,3,0,3,2,0,0,14,0,0
14419,9/3/2022,Lyon,Maxence Caqueret,8/5/1999,LM,90,56,56,0,0,0,1,0,0,0,0,0,0,47,0,0
14420,9/3/2022,Lyon,Corentin Tolisso,7/10/1994,CM,90,86,86,0,0,0,3,0,0,0,0,0,0,76,0,0
14421,9/3/2022,Lyon,Romain Faivre,5/30/1998,RM,90,55,49,5,0,0,1,5,0,4,4,0,0,50,1,0
14422,9/3/2022,Lyon,Nicolás Tagliafico,9/4/1992,LB,90,62,50,11,0,0,0,0,11,0,0,0,0,56,1,1
14423,9/3/2022,Lyon,Castello Lukeba,4/6/2002,CB,90,50,47,1,1,0,0,0,0,0,0,0,0,42,2,0
14424,9/3/2022,Lyon,Thiago Mendes,10/2/1991,CB,69,46,43,2,2,0,0,0,0,0,0,0,0,38,1,1
14425,9/3/2022,Lyon,Damien Da Silva,2/6/1988,CB,21,14,14,0,0,0,0,0,0,0,0,0,0,13,0,1
14426,9/3/2022,Lyon,Malo Gusto,2/6/2003,RB,69,61,56,5,0,0,0,5,5,0,0,0,0,47,0,2
14427,9/3/2022,Lyon,Henrique,12/22/1993,RB,21,11,8,3,0,0,0,0,3,0,0,0,0,10,0,0
14428,9/3/2022,Lyon,Anthony Lopes,11/6/1989,GK,90,19,15,4,1,0,0,0,0,0,0,0,0,15,0,0
14429,9/3/2022,Angers,Lois Diony,4/14/1992,FW,68,22,17,5,0,0,1,1,1,0,0,0,0,15,0,0
14430,9/3/2022,Angers,Amine Salama,6/6/2000,FW,22,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
14431,9/3/2022,Angers,Sofiane Boufal,10/8/1992,FW,68,30,27,3,0,0,0,2,1,2,2,0,0,16,0,1
14432,9/3/2022,Angers,Abdallah Sima,4/5/2001,FW,22,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
14433,9/3/2022,Angers,Souleyman Doumbia,10/22/1995,LW,90,34,26,8,0,0,0,4,8,0,0,0,0,27,0,0
14434,9/3/2022,Angers,Yan Valery,8/19/1998,RW,76,20,14,6,0,0,0,0,6,0,0,0,0,13,0,0
14435,9/3/2022,Angers,Sada Thioub,3/6/1995,RW,14,6,5,1,0,0,0,0,1,0,0,0,0,6,0,0
