,Match_Date,Team,Player,DOB,Pos,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,Mis_Dribbles,Dis_Dribbles,Rec_Receiving,Prog_Receiving
14496,9/4/2022,Rennes,Arthur Theate,2000-02-18,CB,90,100,0,10,81,10,4,100,0,0,NA,0,0,86,0
14497,9/4/2022,Rennes,Joe Rodon,1996-12-15,CB,90,101,3,27,71,4,2,101,0,0,NA,0,0,87,0
14498,9/4/2022,Rennes,Hamari Traoré,1991-06-29,RB,90,100,2,7,57,36,3,100,0,0,NA,1,0,80,7
14499,9/4/2022,Rennes,Steve Mandanda,1984-10-28,GK,90,26,13,24,3,0,0,26,0,0,NA,0,0,14,0
14500,9/4/2022,Nice,Andy Delort,1990-11-21,FW,90,32,2,5,16,12,2,32,2,2,100,5,1,19,5
14501,9/4/2022,Nice,Gaëtan Laborde,1994-01-06,AM,90,30,2,7,14,10,3,30,0,2,0,2,1,19,4
14502,9/4/2022,Nice,Nicolas Pépé,1995-02-27,AM,75,40,0,5,15,20,6,40,0,4,0,0,0,30,4
14503,9/4/2022,Nice,Sofiane Diop,2000-03-19,AM,15,16,1,1,11,4,1,16,2,3,66.7,1,2,14,4
14504,9/4/2022,Nice,Khéphren Thuram-Ulie,2000-10-20,CM,45,38,1,15,18,5,0,38,0,0,NA,1,1,33,0
14505,9/4/2022,Nice,Pablo Rosario,1996-05-18,CM,45,36,1,7,23,6,0,36,1,1,100,1,1,25,1
14506,9/4/2022,Nice,Aaron Ramsey,1990-04-26,CM,54,46,3,14,18,15,2,46,1,2,50,0,0,31,1
14507,9/4/2022,Nice,Alexis Beka Beka,2000-10-26,CM,36,23,2,6,11,6,0,23,0,2,0,1,0,13,2
14508,9/4/2022,Nice,Melvin Bard,2000-01-14,WB,75,44,1,15,21,9,0,44,0,0,NA,0,2,28,0
14509,9/4/2022,Nice,Joe Bryan,1992-10-07,WB,15,15,2,3,11,1,0,15,0,0,NA,0,0,7,0
14510,9/4/2022,Nice,Youcef Atal,1996-02-03,WB,33,24,0,5,15,6,1,24,1,3,33.3,0,0,19,1
14511,9/4/2022,Nice,Jordan Lotomba,1997-10-30,WB,57,38,2,11,20,7,1,38,0,1,0,0,0,22,1
14512,9/4/2022,Nice,Mattia Viti,2001-06-20,CB,90,78,10,48,30,0,0,78,1,1,100,1,0,54,0
14513,9/4/2022,Nice,Dante,1982-12-11,CB,90,87,14,52,32,3,2,87,0,0,NA,1,0,66,0
14514,9/4/2022,Nice,Jean-Clair Todibo,1999-05-02,CB,90,71,14,42,27,3,1,71,0,0,NA,1,0,48,0
14515,9/4/2022,Nice,Kasper Schmeichel,1986-01-15,GK,90,40,34,40,0,0,0,40,0,0,NA,0,0,23,0
14516,9/4/2022,Monaco,Breel Embolo,1996-08-02,FW,90,33,1,3,11,22,3,33,1,3,33.3,4,2,26,6
14517,9/4/2022,Monaco,Aleksandr Golovin,1996-02-29,AM,89,58,0,2,22,35,3,58,2,4,50,3,0,45,11
14518,9/4/2022,Monaco,Ismail Jakobs,1999-08-05,AM,1,5,0,1,1,3,0,5,0,0,NA,0,0,6,0
14519,9/4/2022,Monaco,Krépin Diatta,1998-08-24,AM,90,52,0,2,11,39,2,52,1,1,100,6,1,38,7
14520,9/4/2022,Monaco,Youssouf Fofana,1998-05-24,CM,90,64,0,6,30,28,2,64,0,3,0,2,1,49,3
14521,9/4/2022,Monaco,Mohamed Camara,1999-05-16,CM,90,84,0,10,51,23,1,84,0,1,0,3,0,58,0
14522,9/4/2022,Monaco,Caio Henrique Oliveira Silva,1997-07-02,WB,90,77,4,12,29,36,5,77,2,3,66.7,1,1,54,6
14523,9/4/2022,Monaco,Ruben Aguilar,1992-12-23,WB,64,55,1,7,29,20,1,55,1,1,100,1,0,35,1
14524,9/4/2022,Monaco,Vanderson,2001-04-12,WB,26,26,0,5,11,10,0,26,0,1,0,0,1,12,0
14525,9/4/2022,Monaco,Benoît Badiashile,2000-10-20,CB,90,56,8,28,28,3,0,56,0,0,NA,2,0,25,0
14526,9/4/2022,Monaco,Malang Sarr,1998-06-19,CB,90,36,8,16,18,2,0,36,0,1,0,0,0,12,0
14527,9/4/2022,Monaco,Axel Disasi,1997-09-21,CB,90,57,2,20,30,8,1,57,1,1,100,1,0,34,1
14528,9/4/2022,Monaco,Alexander Nübel,1995-11-02,GK,90,30,24,30,0,0,0,30,0,0,NA,0,0,11,0
14529,9/7/2022,Lorient,Terem Moffi,1999-02-15,FW,89,21,0,2,15,5,2,21,3,5,60,5,0,16,4
14530,9/7/2022,Lorient,Ibrahima Koné,1999-03-31,FW,1,1,0,0,1,0,0,1,0,0,NA,0,0,1,0
14531,9/7/2022,Lorient,Dango Ouattara,2001-07-23,LW,90,37,3,11,16,12,2,37,3,7,42.9,4,2,22,2
14532,9/7/2022,Lorient,Stéphane Diarra,1998-03-18,RW,65,26,3,7,12,9,2,26,1,3,33.3,1,0,14,2
14533,9/7/2022,Lorient,Théo Le Bris,2001-10-30,RW,25,11,1,5,4,3,1,11,2,3,66.7,1,0,7,1
14534,9/7/2022,Lorient,Enzo Le Fée,1999-07-08,LM,90,52,0,13,29,12,0,52,2,5,40,2,1,28,2
14535,9/7/2022,Lorient,Laurent Abergel,1992-07-05,CM,90,52,4,19,25,9,0,52,0,0,NA,0,1,32,0
14536,9/7/2022,Lorient,Bonke Innocent,1995-06-11,RM,90,35,2,19,16,0,0,35,0,1,0,1,0,14,0
14537,9/7/2022,Lorient,Vincent Le Goff,1988-11-30,LB,90,56,7,31,21,4,0,56,0,1,0,0,1,24,1
14538,9/7/2022,Lorient,Montassar Talbi,1998-02-17,CB,90,46,16,39,6,1,1,46,0,0,NA,0,0,33,0
14539,9/7/2022,Lorient,Julien Laporte,1993-01-08,CB,90,34,15,27,6,1,1,34,0,0,NA,0,0,21,0
14540,9/7/2022,Lorient,Gedeon Kalulu,1997-08-26,RB,90,40,3,16,16,9,1,40,0,1,0,0,1,26,4
14541,9/7/2022,Lorient,Yvon Mvogo,1994-03-12,GK,90,50,40,49,1,0,0,50,0,0,NA,0,0,14,0
14542,9/7/2022,Lyon,Alexandre Lacazette,1991-02-23,FW,90,50,1,4,12,34,8,50,0,0,NA,2,4,34,5
14543,9/7/2022,Lyon,Karl Toko Ekambi,1991-09-29,LW,74,55,0,1,19,36,10,55,1,4,25,4,0,50,14
14544,9/7/2022,Lyon,Rayan Cherki,2003-08-01,LW,16,21,0,0,4,17,2,21,3,4,75,1,1,13,5
14545,9/7/2022,Lyon,Tetê,1999-08-01,RW,74,47,0,2,13,32,6,47,3,5,60,2,1,38,5
14546,9/7/2022,Lyon,Bradley Barcola,2002-09-02,RW,16,11,0,0,4,7,2,11,0,1,0,0,0,7,1
14547,9/7/2022,Lyon,Maxence Caqueret,1999-08-01,LM,90,74,1,3,42,30,0,74,0,0,NA,0,1,61,3
14548,9/7/2022,Lyon,Johann Lepenant,2001-12-11,CM,45,30,0,2,21,7,0,30,1,3,33.3,1,0,20,0
14549,9/7/2022,Lyon,Corentin Tolisso,1994-07-06,CM,45,54,0,2,39,13,0,54,0,0,NA,1,1,45,2
14550,9/7/2022,Lyon,Romain Faivre,1998-05-26,RM,45,28,0,1,12,16,1,28,0,1,0,2,0,17,4
14551,9/7/2022,Lyon,Moussa Dembélé,1996-05-22,RM,45,17,0,0,3,14,6,17,2,4,50,0,1,10,4
14552,9/7/2022,Lyon,Nicolás Tagliafico,1992-08-31,LB,90,68,2,9,37,22,2,68,1,1,100,2,1,47,4
14553,9/7/2022,Lyon,Castello Lukeba,2002-04-02,CB,90,87,1,21,65,4,0,87,0,0,NA,0,0,71,0
14554,9/7/2022,Lyon,Thiago Mendes,1991-09-28,CB,45,49,2,9,41,0,0,49,0,1,0,1,0,39,0
14555,9/7/2022,Lyon,Damien Da Silva,1988-02-02,CB,45,57,2,9,40,9,1,57,1,1,100,0,0,47,1
14556,9/7/2022,Lyon,Malo Gusto,2003-02-02,RB,90,86,4,10,36,40,0,86,0,1,0,1,0,58,3
14557,9/7/2022,Lyon,Anthony Lopes,1989-11-02,GK,90,16,14,16,1,0,0,16,0,0,NA,0,0,5,0
14558,9/9/2022,Lens,Loïs Openda,1999-08-01,FW,71,17,0,0,4,13,5,17,0,2,0,4,2,15,11
14559,9/9/2022,Lens,Adam Buksa,1996-05-20,FW,19,6,0,0,4,2,0,6,0,0,NA,0,1,5,2
14560,9/9/2022,Lens,David Pereira da Costa,2000-05-08,AM,71,45,1,1,30,15,1,45,1,3,33.3,1,2,41,7
14561,9/9/2022,Lens,Alexis Claude-Maurice,1998-03-09,AM,19,8,0,0,4,4,0,8,0,0,NA,0,2,9,0
14562,9/9/2022,Lens,Florian Sotoca,1989-12-18,AM,90,71,1,7,38,26,6,71,1,3,33.3,1,0,58,7
14563,9/9/2022,Lens,Łukasz Poręba,1999-09-20,CM,45,35,0,3,15,17,0,35,1,1,100,1,1,26,8
14564,9/9/2022,Lens,Seko Fofana,1995-01-09,CM,45,46,0,2,30,14,2,46,0,0,NA,2,1,39,2
14565,9/9/2022,Lens,Salis Abdul Samed,1999-10-16,CM,90,104,2,10,76,19,0,104,0,1,0,4,2,81,3
14566,9/9/2022,Lens,Massadio Haïdara,1992-03-03,"CB,WB",90,82,3,15,59,9,0,82,0,1,0,1,0,59,1
14567,9/9/2022,Lens,Jimmy Cabot,1993-12-02,WB,90,80,0,8,34,40,7,80,0,3,0,4,1,49,6
14568,9/9/2022,Lens,Facundo Medina,1999-02-19,CB,90,111,4,17,87,8,1,111,1,2,50,2,2,91,1
14569,9/9/2022,Lens,Kevin Danso,1997-10-05,CB,90,116,3,33,81,3,1,116,1,1,100,1,0,93,1
14570,9/9/2022,Lens,Jonathan Gradit,1992-02-16,CB,15,14,0,3,9,3,0,14,0,0,NA,1,0,7,0
14571,9/9/2022,Lens,Przemysław Frankowski,1994-11-20,WB,75,56,1,5,27,25,3,56,0,0,NA,2,0,31,2
14572,9/9/2022,Lens,Brice Samba,1993-12-16,GK,90,31,16,31,0,0,0,31,0,0,NA,0,0,20,0
14573,9/9/2022,Troyes,Mama Samba Baldé,1995-01-10,FW,90,43,0,8,23,12,3,43,2,2,100,8,2,25,5
14574,9/9/2022,Troyes,Ike Ugbo,1997-10-09,LM,45,8,0,1,6,1,0,8,0,0,NA,2,1,6,1
14575,9/9/2022,Troyes,Wilson Odobert,2004-02-21,"RM,LM",45,17,1,3,12,3,2,17,4,4,100,1,4,13,3
14576,9/9/2022,Troyes,Florian Tardieu,1991-12-11,CM,81,62,5,21,39,3,0,62,0,0,NA,0,0,44,0
14577,9/9/2022,Troyes,Lucien Agoume,2001-07-17,CM,9,9,0,1,7,1,0,9,1,1,100,0,0,5,0
14578,9/9/2022,Troyes,Rominigue Kouamé,1996-04-01,CM,90,61,1,19,39,4,1,61,1,2,50,2,2,47,0
14579,9/9/2022,Troyes,Rony Lopes,1995-04-24,RM,64,22,1,8,14,1,0,22,2,2,100,2,0,12,2
14580,9/9/2022,Troyes,Abdu Conté,1997-10-12,CB,26,20,0,7,11,3,0,20,0,0,NA,0,0,16,0
14581,9/9/2022,Troyes,Yasser Larouci,2000-04-30,LB,90,52,4,16,25,11,0,52,1,4,25,1,1,31,3
14582,9/9/2022,Troyes,Erik Palmer-Brown,1996-12-13,CB,65,37,7,25,9,3,1,37,0,1,0,0,0,21,0
14583,9/9/2022,Troyes,Papa Ndiaga Yade,1999-05-09,LM,25,5,0,0,4,2,0,5,0,1,0,0,1,7,1
14584,9/9/2022,Troyes,Adil Rami,1985-04-24,CB,90,66,16,49,17,0,0,66,0,0,NA,0,0,40,0
14585,9/9/2022,Troyes,Jackson Porozo,2000-07-04,CB,90,60,10,30,29,2,1,60,0,0,NA,0,1,29,1
14586,9/9/2022,Troyes,Thierno Balde,2002-03-16,RB,81,43,3,19,19,6,2,43,1,3,33.3,1,0,24,1
14587,9/9/2022,Troyes,Renaud Ripart,1992-09-23,RB,9,7,0,0,4,3,1,7,0,1,0,0,0,3,1
14588,9/9/2022,Troyes,Gauthier Gallon,1992-12-12,GK,90,36,34,36,0,0,0,36,0,0,NA,0,0,15,0
14589,9/10/2022,Paris Saint-Germain,Neymar,1991-07-11,FW,76,68,1,6,38,26,2,68,1,4,25,2,2,58,8
14590,9/10/2022,Paris Saint-Germain,Pablo Sarabia,1992-01-17,FW,14,10,0,1,6,3,0,10,0,0,NA,0,0,9,0
14591,9/10/2022,Paris Saint-Germain,Kylian Mbappé,1998-04-06,FW,77,41,1,2,18,21,9,41,0,3,0,2,0,34,11
14592,9/10/2022,Paris Saint-Germain,Hugo Ekitike,2002-04-04,FW,13,13,0,0,7,6,2,13,0,1,0,0,1,9,0
14593,9/10/2022,Paris Saint-Germain,Lionel Messi,1987-04-16,AM,90,85,1,1,49,36,6,85,1,5,20,3,1,71,4
14594,9/10/2022,Paris Saint-Germain,Marco Verratti,1992-01-08,CM,61,83,2,11,57,15,0,83,2,2,100,1,2,71,1
14595,9/10/2022,Paris Saint-Germain,Fabián Ruiz Peña,1995-11-01,CM,29,50,0,7,40,3,0,50,0,0,NA,0,0,40,0
14596,9/10/2022,Paris Saint-Germain,Vitinha,1999-07-25,CM,86,72,0,8,53,11,0,72,2,3,66.7,0,0,62,2
14597,9/10/2022,Paris Saint-Germain,Marquinhos,1994-01-22,"CM,CB",4,7,0,4,2,1,1,7,0,0,NA,0,0,4,0
14598,9/10/2022,Paris Saint-Germain,Juan Bernat,1992-08-27,WB,77,43,2,7,21,15,4,43,0,1,0,0,1,30,4
14599,9/10/2022,Paris Saint-Germain,Nuno Mendes,2002-04-02,WB,13,10,2,2,3,5,0,10,0,1,0,1,0,6,1
14600,9/10/2022,Paris Saint-Germain,Achraf Hakimi,1998-01-04,WB,90,56,1,6,23,29,4,56,2,3,66.7,0,1,44,4
14601,9/10/2022,Paris Saint-Germain,Presnel Kimpembe,1995-07-23,CB,90,71,9,30,41,1,0,71,0,0,NA,0,1,48,0
14602,9/10/2022,Paris Saint-Germain,Danilo Pereira,1991-09-16,"CB,CM",90,60,7,25,33,3,2,60,0,0,NA,1,0,33,0
14603,9/10/2022,Paris Saint-Germain,Sergio Ramos,1985-10-26,CB,90,101,13,33,56,13,1,101,0,1,0,1,0,77,0
14604,9/10/2022,Paris Saint-Germain,Gianluigi Donnarumma,1998-08-18,GK,90,30,28,30,0,0,0,30,0,0,NA,0,0,18,0
14605,9/10/2022,Brest,Islam Slimani,1988-04-03,FW,90,49,2,4,33,12,4,48,0,1,0,3,2,40,7
14606,9/10/2022,Brest,Franck Honorat,1996-07-18,FW,90,47,0,3,16,28,1,47,0,4,0,1,4,32,6
14607,9/10/2022,Brest,Haris Belkebla,1993-06-24,CM,87,56,2,18,38,3,0,56,0,3,0,0,1,39,0
14608,9/10/2022,Brest,Irvin Cardona,1997-07-12,CM,3,1,0,0,1,0,0,1,0,0,NA,0,0,1,0
14609,9/10/2022,Brest,Mahdi Camara,1998-04-25,CM,61,32,1,5,22,5,1,32,0,0,NA,2,0,23,1
14610,9/10/2022,Brest,Hugo Magnetti,1998-02-22,CM,29,24,0,4,15,5,0,24,1,1,100,0,0,17,0
14611,9/10/2022,Brest,Pierre Lees-Melou,1993-02-13,CM,70,49,6,13,29,7,0,49,0,0,NA,1,2,30,1
14612,9/10/2022,Brest,Mathias Pereira Lage,1996-02-26,CM,20,13,1,1,5,7,0,13,0,0,NA,0,0,8,4
14613,9/10/2022,Brest,Jean-Kevin Duverne,1997-05-19,"LB,RB",90,49,4,19,17,13,0,49,0,1,0,1,0,30,0
14614,9/10/2022,Brest,Lilian Brassier,1998-12-31,CB,90,65,5,33,30,2,0,65,0,0,NA,0,0,47,0
14615,9/10/2022,Brest,Brendan Chardonnet,1994-04-11,CB,90,47,7,29,17,2,1,47,0,0,NA,0,0,31,0
14616,9/10/2022,Brest,Christophe Hérelle,1992-08-10,CB,61,27,3,14,13,1,0,27,0,0,NA,0,0,14,0
14617,9/10/2022,Brest,Achraf Dari,1999-01-05,CB,29,17,2,8,7,2,1,17,0,0,NA,0,0,10,0
14618,9/10/2022,Brest,Noah Fadiga,1999-03-03,RB,70,39,3,13,20,6,0,39,1,2,50,1,0,22,0
14619,9/10/2022,Brest,Jere Uronen,1994-05-22,LB,20,12,0,2,7,3,1,12,0,0,NA,0,0,10,2
14620,9/10/2022,Brest,Marco Bizot,1990-09-15,GK,90,34,31,34,0,0,0,34,0,0,NA,0,0,10,0
14621,9/10/2022,Marseille,Alexis Sánchez,1988-04-06,FW,85,47,0,3,26,19,4,47,2,3,66.7,7,4,37,10
14622,9/10/2022,Marseille,Gerson,1997-02-02,FW,5,5,1,1,0,4,0,5,0,0,NA,2,3,3,0
14623,9/10/2022,Marseille,Amine Harit,1997-04-01,AM,66,45,1,6,19,21,4,45,1,4,25,3,2,36,3
14624,9/10/2022,Marseille,Jordan Veretout,1992-08-27,AM,24,9,1,2,5,3,0,9,0,0,NA,0,0,5,0
14625,9/10/2022,Marseille,Cengiz Ünder,1997-05-23,AM,90,53,0,8,16,30,7,53,0,1,0,5,2,36,9
14626,9/10/2022,Marseille,Pape Gueye,1998-06-15,CM,90,42,0,7,29,6,0,42,0,1,0,0,1,27,0
14627,9/10/2022,Marseille,Mattéo Guendouzi,1998-11-22,CM,90,55,1,7,41,8,1,55,0,1,0,1,1,36,2
14628,9/10/2022,Marseille,Sead Kolašinac,1993-04-06,"CB,WB",90,49,1,16,26,8,1,49,0,0,NA,2,1,30,0
14629,9/10/2022,Marseille,Jonathan Clauss,1991-10-18,WB,90,47,2,9,21,17,3,47,0,0,NA,1,1,25,2
14630,9/10/2022,Marseille,Leonardo Balerdi,1998-06-19,CB,27,33,4,15,16,2,0,33,0,0,NA,0,0,26,1
14631,9/10/2022,Marseille,Nuno Tavares,1999-06-19,WB,63,42,1,6,17,20,1,42,1,5,20,2,3,24,2
14632,9/10/2022,Marseille,Samuel Gigot,1992-11-20,CB,66,54,4,30,21,4,1,54,0,0,NA,0,0,42,0
14633,9/10/2022,Marseille,Souleymane Touré,2002-10-18,CB,24,10,0,6,5,0,0,10,0,1,0,0,0,2,0
14634,9/10/2022,Marseille,Chancel Mbemba,1994-07-13,CB,45,34,1,13,17,4,0,34,0,0,NA,0,0,24,0
14635,9/10/2022,Marseille,Eric Bailly,1993-11-19,CB,45,27,1,16,11,0,0,27,0,0,NA,0,0,10,0
14636,9/10/2022,Marseille,Pau López,1994-03-24,GK,90,46,32,46,0,0,0,46,0,0,NA,0,0,27,0
14637,9/10/2022,Lille,Jonathan David,1999-05-26,FW,77,23,0,0,18,5,1,23,0,1,0,3,1,18,3
14638,9/10/2022,Lille,Mohamed Lamine Bayo,1998-03-04,FW,13,6,0,1,0,5,1,6,1,1,100,1,0,6,2
14639,9/10/2022,Lille,Jonathan Bamba,1995-10-16,LW,90,40,0,4,22,14,1,40,0,0,NA,3,1,30,5
14640,9/10/2022,Lille,Adam Ounas,1996-01-19,RW,77,34,0,2,21,12,3,34,1,4,25,5,2,30,6
14641,9/10/2022,Lille,Alan Virginius,2002-05-03,RW,13,8,0,1,3,4,0,8,0,0,NA,0,1,6,0
14642,9/10/2022,Lille,Ismaily,1989-05-22,LM,90,39,2,11,12,16,1,39,0,0,NA,0,1,19,3
14643,9/10/2022,Lille,Angel Gomes,2000-08-26,CM,64,39,0,9,27,4,0,39,0,0,NA,1,2,26,1
14644,9/10/2022,Lille,André Gomes,1993-06-25,CM,26,27,1,5,10,12,0,27,1,2,50,0,0,14,0
14645,9/10/2022,Lille,Benjamin André,1990-07-04,CM,90,69,3,21,41,7,1,69,1,2,50,0,2,36,2
14646,9/10/2022,Lille,Akim Zedadka,1995-02-23,RM,85,40,2,8,18,14,1,40,1,2,50,1,2,28,2
14647,9/10/2022,Lille,Gabriel Gudmundsson,1998-12-22,RM,5,9,0,2,2,6,1,9,2,3,66.7,0,0,8,1
14648,9/10/2022,Lille,Tiago Djaló,1999-11-12,CB,90,57,10,27,27,3,0,57,0,1,0,1,0,31,0
14649,9/10/2022,Lille,José Fonte,1983-04-14,CB,90,52,7,20,30,2,2,52,0,0,NA,1,0,25,2
14650,9/10/2022,Lille,Bafodé Diakité,2000-05-09,CB,90,66,7,22,44,1,0,66,1,1,100,0,1,36,0
14651,9/10/2022,Lille,Lucas Chevalier,2001-01-07,GK,90,35,26,35,0,0,0,35,0,0,NA,0,0,18,0
14652,9/11/2022,Strasbourg,Habib Diallo,1995-04-01,FW,77,18,0,2,8,8,2,18,2,3,66.7,1,0,14,4
14653,9/11/2022,Strasbourg,Lebo Mothiba,1995-06-23,FW,13,2,1,1,1,0,0,2,0,0,NA,0,0,3,0
14654,9/11/2022,Strasbourg,Ludovic Ajorque,1993-08-18,FW,45,11,0,0,7,5,1,11,0,0,NA,2,0,9,2
14655,9/11/2022,Strasbourg,Kévin Gameiro,1987-01-13,FW,45,22,0,4,9,9,3,22,0,1,0,0,0,15,2
14656,9/11/2022,Strasbourg,Adrien Thomasson,1993-03-17,AM,90,56,2,9,17,30,10,56,0,0,NA,2,1,37,6
14657,9/11/2022,Strasbourg,Jean-Ricner Bellegarde,1998-04-18,LM,90,39,1,5,23,15,0,39,2,5,40,0,0,20,1
14658,9/11/2022,Strasbourg,Mouhamadou Diarra,2003-05-02,CM,87,43,0,10,30,4,1,43,1,1,100,1,0,21,0
14659,9/11/2022,Strasbourg,Nordine Kandil,2000-12-25,CM,3,5,0,2,3,0,0,5,0,0,NA,1,0,0,0
14660,9/11/2022,Strasbourg,Jean-Eudes Aholou,1993-10-03,RM,68,44,1,3,20,21,1,44,1,1,100,2,1,30,4
14661,9/11/2022,Strasbourg,Ibrahima Sissoko,1996-12-18,RM,22,18,1,2,12,4,1,18,0,1,0,3,0,13,3
14662,9/11/2022,Strasbourg,Maxime Le Marchand,1988-11-18,LB,87,54,5,20,24,11,1,54,1,1,100,2,0,28,1
14663,9/11/2022,Strasbourg,Alexander Djiku,1994-07-14,CB,90,48,6,22,25,1,0,48,0,0,NA,0,0,14,0
14664,9/11/2022,Strasbourg,Ismaël Doukouré,2003-06-10,CB,90,46,5,29,18,0,0,46,1,2,50,1,0,17,0
14665,9/11/2022,Strasbourg,Colin Dagba,1998-09-13,RB,68,63,2,13,31,21,1,63,1,3,33.3,1,1,37,0
14666,9/11/2022,Strasbourg,Ronaël Pierre-Gabriel,1998-03-21,RB,22,13,1,2,7,5,0,13,2,3,66.7,0,0,10,1
14667,9/11/2022,Strasbourg,Matz Sels,1991-08-21,GK,90,23,21,23,0,0,0,23,0,0,NA,1,0,7,0
14668,9/11/2022,Clermont Foot,Komnen Andrić,1995-04-27,FW,73,27,0,3,17,7,2,27,0,0,NA,3,3,25,4
14669,9/11/2022,Clermont Foot,Grejohn Kyei,1995-07-20,FW,17,6,0,1,3,3,0,6,0,1,0,0,3,7,2
14670,9/11/2022,Clermont Foot,Muhammed Saracevic Cham,1999-10-17,AM,72,44,0,3,25,17,2,44,0,1,0,2,4,33,2
14671,9/11/2022,Clermont Foot,Saîf-Eddine Khaoui,1994-12-18,AM,18,9,0,2,1,6,0,9,0,0,NA,0,0,6,0
14672,9/11/2022,Clermont Foot,Jodel Dossou,1991-09-28,AM,66,14,0,1,7,6,1,14,1,1,100,3,0,10,3
14673,9/11/2022,Clermont Foot,Jim Allevinah,1994-08-22,AM,24,23,1,4,8,11,2,23,0,3,0,0,1,13,1
14674,9/11/2022,Clermont Foot,Yohann Magnin,1997-04-06,CM,90,66,4,14,47,6,1,66,0,0,NA,1,0,41,2
14675,9/11/2022,Clermont Foot,Johan Gastien,1987-06-19,CM,90,85,5,20,59,6,0,85,0,0,NA,1,0,58,1
14676,9/11/2022,Clermont Foot,Neto Borges,1995-09-22,WB,90,72,3,19,35,18,0,72,2,3,66.7,1,2,47,5
14677,9/11/2022,Clermont Foot,Jérémie Bela,1992-11-10,WB,87,32,3,10,11,11,2,32,0,2,0,3,2,20,3
14678,9/11/2022,Clermont Foot,Elba Rashani,1993-01-11,WB,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
14679,9/11/2022,Clermont Foot,Maximiliano Caufriez,1996-07-30,CB,90,56,10,32,20,4,1,56,0,0,NA,1,1,34,1
14680,9/11/2022,Clermont Foot,Alidu Seidu,2000-03-02,CB,90,65,3,24,42,0,0,65,0,1,0,0,0,42,0
14681,9/11/2022,Clermont Foot,Mateusz Wieteska,1996-07-20,CB,90,62,5,20,42,1,0,62,0,0,NA,0,0,46,1
14682,9/11/2022,Clermont Foot,Mory Diaw,1993-04-09,GK,90,53,43,53,0,0,0,53,0,0,NA,0,0,19,0
14683,9/11/2022,Angers,Abdallah Sima,2001-03-28,FW,61,23,0,0,13,11,1,23,0,0,NA,4,0,17,4
14684,9/11/2022,Angers,Lois Diony,1992-04-06,FW,29,6,0,0,4,3,1,6,0,0,NA,0,0,4,1
14685,9/11/2022,Angers,Sofiane Boufal,1992-09-30,LW,86,55,0,3,30,23,4,54,1,6,16.7,2,4,41,6
14686,9/11/2022,Angers,Sada Thioub,1995-02-26,LW,4,1,0,0,1,0,0,1,0,0,NA,0,0,1,0
14687,9/11/2022,Angers,Azzedine Ounahi,1999-12-01,RW,90,59,1,10,28,22,5,59,2,6,33.3,2,1,39,5
14688,9/11/2022,Angers,Adrien Hunou,1993-06-05,AM,90,29,0,2,13,14,4,29,0,0,NA,2,2,23,4
14689,9/11/2022,Angers,Nabil Bentaleb,1994-02-13,DM,90,64,4,16,44,8,0,64,0,1,0,1,0,42,0
14690,9/11/2022,Angers,Batista Mendy,1999-05-21,DM,90,54,2,17,33,5,1,54,1,2,50,1,1,29,0
14691,9/11/2022,Angers,Souleyman Doumbia,1995-10-14,LB,90,50,3,12,23,15,1,50,0,0,NA,1,1,26,4
14692,9/11/2022,Angers,Miha Blažič,1993-01-09,CB,90,47,2,22,25,1,1,47,0,0,NA,0,0,29,0
14693,9/11/2022,Angers,Cédric Hountondji,1993-06-05,CB,90,43,6,25,18,0,0,43,0,0,NA,1,0,18,0
14694,9/11/2022,Angers,Yan Valery,1998-08-11,RB,39,27,2,9,13,5,0,27,0,0,NA,1,0,16,0
14695,9/11/2022,Angers,Abdoulaye Bamba,1989-12-15,RB,51,38,3,14,22,2,0,38,0,0,NA,2,0,14,0
14696,9/11/2022,Angers,Yahia Fofana,2000-08-05,GK,90,27,24,27,0,0,0,27,0,0,NA,0,0,10,0
14697,9/11/2022,Montpellier,Sepe Elye Wahi,2002-04-30,FW,90,14,0,0,8,6,2,14,0,0,NA,3,2,15,4
14698,9/11/2022,Montpellier,Faitout Maouassa,1998-05-06,LW,26,9,0,1,3,5,0,9,0,0,NA,0,2,10,4
14699,9/11/2022,Montpellier,Wahbi Khazri,1990-07-16,LW,64,34,0,9,17,9,1,34,0,2,0,2,1,24,6
14700,9/11/2022,Montpellier,Arnaud Nordin,1998-03-29,RW,90,42,0,4,15,24,2,42,1,3,33.3,0,5,37,3
14701,9/11/2022,Montpellier,Téji Savanier,1991-04-11,AM,72,49,1,4,24,21,0,49,0,0,NA,1,3,29,5
14702,9/11/2022,Montpellier,Léo Leroy,1999-07-26,AM,18,14,0,3,8,3,0,14,0,1,0,1,1,7,1
14703,9/11/2022,Montpellier,Joris Chotard,2000-10-12,DM,73,51,2,9,41,3,1,51,0,1,0,0,1,34,1
14704,9/11/2022,Montpellier,Béni Makouana,2001-10-20,DM,17,6,0,0,4,2,0,6,0,0,NA,0,0,5,1
14705,9/11/2022,Montpellier,Jordan Ferri,1991-09-18,DM,90,84,0,15,60,9,0,84,1,3,33.3,1,3,62,0
